# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L34_C2	1063	274.05072926818815	60	118	ApicalDendrite	627.6834381359299,
L34_C2	1066	1065.6507383213932	78	43	ApicalDendrite	350.38540302514514,
L34_C2	1071	1162.6620809055769	104	37	ApicalDendrite	636.2362740411472,
L34_C2	1075	259.3384252488878	64	82	ApicalDendrite	431.3380737026743,
L34_C2	1077	297.4847843131709	70	6	ApicalDendrite	533.8031423774001,
L34_C2	1080	1080.4564029737762	106	2	ApicalDendrite	326.9707209299916,570.814476268887,
L34_C2	1082	255.83195808953343	67	24	ApicalDendrite	606.0275676863428,
L34_C2	1087	125.31141322237728	10	38	Dendrite	544.6442708381804,
L34_C2	1092	152.99670336543284	57	45	ApicalDendrite	530.1306665697709,
L34_C2	1098	199.4629548355548	57	77	ApicalDendrite	360.66358566209226,
L34_C2	1099	297.1560215512611	69	16	ApicalDendrite	605.6282768685747,
L34_C2	1100	321.9663898767748	69	29	ApicalDendrite	605.6282768685747,
L34_C2	1101	272.8487682989837	15	160	Dendrite	576.4614979293092,
L34_C2	1107	217.17368875288537	14	92	Dendrite	608.9218096183347,
L34_C2	1108	800.803409103544	73	52	ApicalDendrite	608.9218096183347,
L34_C2	1110	547.5704410308654	71	56	ApicalDendrite	151.64295135955382,309.4052068023206,
L34_C2	1112	78.40909905378578	44	25	Dendrite	418.6172773784678,607.4936369718735,
L34_C2	1113	155.98149906024514	35	72	Dendrite	538.0373905764409,
L34_C2	1114	96.67695804921816	33	26	Dendrite	620.5390614127756,
L34_C2	1123	1039.751583074565	78	26	ApicalDendrite	216.0203217243769,
L34_C2	1125	976.670434374915	94	9	ApicalDendrite	596.4080029974367,
L34_C2	1128	114.00392760604136	26	11	Dendrite	161.9619697803871,315.9658124189065,
L34_C2	1132	218.02432831587555	59	0	ApicalDendrite	426.0669137326747,
L34_C2	1133	259.058744068598	109	41	ApicalDendrite	317.24125968790867,
L34_C2	1138	1126.4905438237165	107	17	ApicalDendrite	0.408604207471332,
L34_C2	1141	360.2216560437619	69	49	ApicalDendrite	599.0276444278722,
L34_C2	1143	65.51489411724499	25	30	Dendrite	565.653196546813,
L34_C2	1145	85.15594137266606	15	29	Dendrite	340.9703959736928,347.97099587318235,631.464573611048,
L34_C2	1146	1064.0837390978727	94	73	ApicalDendrite	470.55296118554736,
L34_C2	1160	392.97266465305887	71	19	ApicalDendrite	264.33573204835955,323.8734640490365,470.6841477563153,
L34_C2	1168	393.44926151437784	109	96	ApicalDendrite	45.20046709783594,
L34_C2	1173	44.62843342856089	3	3	Dendrite	259.467346232254,
L34_C2	1176	112.4857685273809	6	8	Dendrite	331.3796927590123,
L34_C2	1177	212.56248085131767	48	60	Dendrite	17.627885876700113,
L34_C2	1181	132.5427282972859	50	47	Dendrite	423.2284432470884,
L34_C2	1189	146.16688314729268	51	88	Dendrite	73.43885672873124,640.008950532742,
L34_C2	1201	21.207284352694646	39	2	Dendrite	92.76570518694186,
L34_C2	1202	237.43627076325558	59	12	ApicalDendrite	457.55838410122004,
L34_C2	1203	267.28545317807584	64	89	ApicalDendrite	457.55838410122004,
L34_C2	1212	226.34473329275832	58	6	ApicalDendrite	258.5688188426214,
L34_C2	1213	74.78714698445474	4	21	Dendrite	470.4216091213199,
L34_C2	1218	963.9519801657382	89	0	ApicalDendrite	268.1626250338248,
L34_C2	1220	193.83927546581612	48	45	Dendrite	520.5460996203984,
L34_C2	1224	54.8516094565512	39	34	Dendrite	35.07942174161944,
L34_C2	1225	919.7386174322377	74	21	ApicalDendrite	528.8964813472935,
L34_C2	1226	622.9934270703462	73	6	ApicalDendrite	8.843062847418834,
L34_C2	1229	96.45918040041994	28	55	Dendrite	204.44491732888343,
L34_C2	1236	32.08736002090352	25	1	Dendrite	121.73955533736937,
L34_C2	1242	165.05008617544482	14	65	Dendrite	184.90404071395312,
L34_C2	1249	110.98188025294206	43	2	Dendrite	224.39754129213483,
L34_C2	1250	815.7321591930742	73	56	ApicalDendrite	224.39754129213483,
L34_C2	1261	1105.4433488991024	91	17	ApicalDendrite	124.95135563925574,
L34_C2	1266	113.97610213706469	14	30	Dendrite	580.364687723872,
L34_C2	1270	618.8541767057834	72	4	ApicalDendrite	545.5947172856512,
L34_C2	1272	153.7842147972513	43	37	Dendrite	436.4541058525165,
L34_C2	1292	219.3681178953037	67	3	ApicalDendrite	390.4426617325261,
L34_C2	1293	935.1047326415096	74	30	ApicalDendrite	293.3753455135948,
L34_C2	1301	295.37093400861716	60	135	ApicalDendrite	178.1729613389039,
L34_C2	1316	179.48092027236905	28	122	Dendrite	32.515526784990136,432.9497940162232,
L34_C2	1317	68.42995694147336	54	2	ApicalDendrite	32.515526784990136,432.9497940162232,620.6421611597261,
L34_C2	1319	380.1827675525133	109	94	ApicalDendrite	86.35134068878794,188.62834921201954,352.83716673568927,
L34_C2	1321	1046.7832096602576	93	39	ApicalDendrite	44.829165894342744,
L34_C2	1322	1089.1676932893124	93	57	ApicalDendrite	620.5086962866917,
L34_C2	1323	1017.5768148032208	96	7	ApicalDendrite	80.85741113677891,
L34_C2	1325	450.69873890298464	109	131	ApicalDendrite	371.28941320495744,
L34_C2	1329	219.98010484331218	58	1	ApicalDendrite	119.5028160091163,
L34_C2	1334	205.8137746860534	14	86	Dendrite	638.4210654374099,
L34_C2	1338	64.18608325709093	47	5	Dendrite	423.7744751154167,
L34_C2	1339	1077.3511441330922	81	28	ApicalDendrite	24.7176449338775,
L34_C2	1343	615.311558064159	72	2	ApicalDendrite	265.4090360179772,
L34_C2	1347	126.254998858007	28	80	Dendrite	513.0168773958982,
L34_C2	1353	185.0956755042764	23	57	Dendrite	522.6470164647552,552.8740242796983,
L34_C2	1354	192.69359205360448	60	69	ApicalDendrite	552.8740242796983,
L34_C2	1356	107.14325124065637	114	8	Dendrite	620.5090447424138,
L34_C2	1361	742.2720330316728	73	35	ApicalDendrite	398.1419038544506,
L34_C2	1367	1001.1194540242476	95	47	ApicalDendrite	437.2430528056428,
L34_C2	1371	80.67089263532783	11	11	Dendrite	563.6364733076064,
L34_C2	1379	126.23583001369455	44	49	Dendrite	185.32434320615363,243.389678837938,639.0933001025434,
L34_C2	1385	249.44014624497458	43	94	Dendrite	470.4216683600789,
L34_C2	1386	1064.0774717806587	105	9	ApicalDendrite	88.19081383713659,
L34_C2	1395	62.71822428956745	54	0	ApicalDendrite	422.5536746296327,
L34_C2	1397	627.0752802947762	72	9	ApicalDendrite	273.102602040512,
L34_C2	1402	220.16592270963062	14	93	Dendrite	631.8144205475469,
L34_C2	1426	284.61711789654987	64	104	ApicalDendrite	265.26663414656707,
L34_C2	1431	245.0276524143209	111	70	ApicalDendrite	155.09328662251224,
L34_C2	1435	153.55115092202038	19	63	Dendrite	374.1777709571943,611.3660173008,
L34_C2	1436	57.14277925049987	15	4	Dendrite	374.1777709571943,
L34_C2	1437	71.86463713658938	115	29	Dendrite	611.3660173008,
L34_C2	1438	220.70394441052926	27	66	Dendrite	374.1777709571943,
L34_C2	1442	184.13204692708518	112	93	ApicalDendrite	548.9651999011085,
L34_C2	1453	83.7969196271578	50	18	Dendrite	355.9392074952959,
L34_C2	1454	850.0118991304968	87	5	ApicalDendrite	355.9392074952959,
L34_C2	1459	140.80580612731515	23	36	Dendrite	245.2088633094864,
L34_C2	1460	98.38015642540756	115	55	Dendrite	212.98606864593955,
L34_C2	1469	211.72887919136002	22	109	Dendrite	88.2514914747974,192.66419877466592,
L34_C2	1481	117.35731434826029	60	25	ApicalDendrite	113.7904631483047,
L34_C2	1491	203.74942793760707	60	78	ApicalDendrite	602.099549118107,
L34_C2	1497	220.4080707905522	111	51	ApicalDendrite	251.1028298841031,
L34_C2	1499	37.04665667131506	2	12	Dendrite	403.7121814240588,
L34_C2	1500	98.36961938827116	57	2	ApicalDendrite	454.4736590916955,
L34_C2	1502	259.9184079513888	111	83	ApicalDendrite	583.805752062692,
L34_C2	1503	81.42628016230431	3	31	Dendrite	527.4408163484516,
L34_C2	1520	40.0029248393434	39	20	Dendrite	513.2026708414613,
L34_C2	1521	102.2369642329302	57	5	ApicalDendrite	615.7649216397782,
L34_C2	1524	107.1054866140552	50	32	Dendrite	97.93374137124208,618.157537839192,
L34_C2	1528	353.6238085216953	64	148	ApicalDendrite	564.2223602403736,
L34_C2	1537	308.4338995361236	69	20	ApicalDendrite	12.83295282203776,
L34_C2	1544	89.09790469775874	112	20	ApicalDendrite	298.85385431170755,
L34_C2	1548	266.20919963026904	59	25	ApicalDendrite	368.83181088569563,
L34_C2	1552	85.1927533303	11	14	Dendrite	23.420984907379378,
L34_C2	1553	80.8678723385248	50	16	Dendrite	23.420984907379378,
L34_C2	1559	171.78829770970643	50	74	Dendrite	367.36974288875257,
L34_C2	1567	128.86424763168884	57	27	ApicalDendrite	602.9515563100744,
L34_C2	1568	1024.8623369702364	82	55	ApicalDendrite	602.9515563100744,
L34_C2	1569	1081.651929124274	76	61	ApicalDendrite	366.8772208735968,
L34_C2	1571	143.85514361803789	38	46	Dendrite	583.489847773496,
L34_C2	1573	124.53159680339307	37	32	Dendrite	505.0770474981193,
L34_C2	1582	1035.5966384219698	81	17	ApicalDendrite	640.4649713431122,
L34_C2	1586	66.40041770293419	11	2	Dendrite	441.5348712041186,
L34_C2	1587	95.44246848010992	25	54	Dendrite	478.9995607230481,
L34_C2	1588	173.67794124903702	26	51	Dendrite	13.560115060923064,307.72510108014995,
L34_C2	1591	57.672610084762326	23	4	Dendrite	620.9717394735018,
L34_C2	1592	98.25213708906963	33	27	Dendrite	620.9717394735018,
L34_C2	1596	444.15493997242004	71	33	ApicalDendrite	101.85881966731377,158.9533674838681,
L34_C2	1598	492.22085051371766	71	44	ApicalDendrite	405.55493055546066,
L34_C2	1607	1010.9006744303888	96	1	ApicalDendrite	118.25704045174149,
L34_C2	1624	81.42628016230431	3	31	Dendrite	108.82874445806885,
L34_C2	1626	1068.1437970343043	86	1	ApicalDendrite	560.2580575675504,
L34_C2	1637	248.33243681723874	58	21	ApicalDendrite	478.23554377507105,
L34_C2	1643	232.79109874280047	67	14	ApicalDendrite	155.48177501119704,
L34_C2	1650	99.64955573528076	3	45	Dendrite	169.12603500831673,
L34_C2	1654	177.26665277501732	43	50	Dendrite	627.72131413948,
L34_C2	1659	1067.153086858069	83	3	ApicalDendrite	200.9558682857341,
L34_C2	1660	321.4855853215134	67	71	ApicalDendrite	200.9558682857341,
L34_C2	1661	323.08444177249663	64	130	ApicalDendrite	200.9558682857341,
L34_C2	1665	126.37884022673157	48	17	Dendrite	372.7005014523928,
L34_C2	1672	100.3266287220558	19	20	Dendrite	630.1034148277806,
L34_C2	1676	297.5830278388425	60	137	ApicalDendrite	285.47608959166473,
L34_C2	1677	1092.495394050942	93	60	ApicalDendrite	166.86042160242098,
L34_C2	1681	152.1812127969025	3	84	Dendrite	61.44614544354898,369.55655275391223,
L34_C2	1683	243.5526653496116	58	18	ApicalDendrite	225.29539385463642,
L34_C2	1686	123.53749289732029	43	12	Dendrite	577.0414875026862,
L34_C2	1697	143.92360461258042	37	48	Dendrite	641.4647388967959,
L34_C2	1702	40.810354016644226	52	17	ApicalDendrite	505.7058795847656,
L34_C2	1703	397.7695152666577	67	125	ApicalDendrite	505.7058795847656,
L34_C2	1705	1018.549409083008	96	8	ApicalDendrite	625.2382291137384,
L34_C2	1707	380.1827675525133	109	94	ApicalDendrite	217.95638249169792,
L34_C2	1721	116.33063831499815	114	13	Dendrite	608.672930781991,
L34_C2	1732	114.20434040660513	43	4	Dendrite	620.5550210274681,
L34_C2	1737	1014.6385687069796	94	38	ApicalDendrite	285.4286436607653,
L34_C2	1739	742.2720330316728	73	35	ApicalDendrite	411.1885844163,
L34_C2	1740	331.1380810415633	67	79	ApicalDendrite	581.8864079042677,
L34_C2	1745	137.88546531971895	49	19	Dendrite	417.655548760869,
L34_C2	1746	137.85673317211695	33	59	Dendrite	295.2056926579889,
L34_C2	1750	1069.2738145604096	98	9	ApicalDendrite	639.9127027957819,
L34_C2	1751	960.1802628390241	82	15	ApicalDendrite	424.07958005945363,
L34_C2	1754	1161.4795134422654	86	33	ApicalDendrite	606.679543666622,
L34_C2	1755	346.01542093507845	71	6	ApicalDendrite	606.679543666622,
L34_C2	1764	380.04735790410194	60	196	ApicalDendrite	231.52271950436784,
L34_C2	1766	132.11939339198491	38	36	Dendrite	548.2042519426471,
L34_C2	1768	92.99457914349213	19	13	Dendrite	518.690183554026,
L34_C2	1774	280.5052511949093	15	165	Dendrite	150.65959127007636,
L34_C2	1775	274.64685859119544	109	43	ApicalDendrite	150.65959127007636,
L34_C2	1779	420.0792512894807	109	113	ApicalDendrite	604.224845947788,
L34_C2	1780	219.26595901200176	112	119	ApicalDendrite	604.224845947788,
L34_C2	1781	193.28768114437136	15	121	Dendrite	610.8394106620142,
L34_C2	1784	136.8900493304585	57	34	ApicalDendrite	421.58672434976813,
