label:
398
0	-80
0.0150503	-79.9721
0.0301007	-79.9442
0.0612141	-79.8866
0.0923275	-79.8292
0.148149	-79.7264
0.234294	-79.5691
0.32044	-79.4136
0.406585	-79.2598
0.49273	-79.1078
0.631371	-78.867
0.770011	-78.6306
0.979072	-78.282
1.18813	-77.9425
1.39719	-77.6114
1.60626	-77.2884
1.81532	-76.9733
2.14387	-76.4935
2.47241	-76.0322
2.80096	-75.5893
3.3187	-74.9283
3.83645	-74.3123
4.35419	-73.7411
4.87193	-73.2137
5.38967	-72.7289
5.90741	-72.2849
6.42515	-71.8799
7.28754	-71.2857
8.14993	-70.783
9.01231	-70.3611
9.8747	-70.0099
10.7371	-69.7201
11.5995	-69.4835
12.4619	-69.2927
13.3243	-69.1414
14.7588	-68.9625
16.1933	-68.8568
17.6278	-68.8085
19.0623	-68.8054
20.4968	-68.8382
21.9313	-68.8992
23.3659	-68.9828
24.8004	-69.0841
26.2349	-69.1993
27.6694	-69.325
29.1039	-69.4587
30.5384	-69.5981
31.9729	-69.7413
33.4075	-69.8867
34.842	-70.0331
36.2765	-70.1792
37.711	-70.3243
39.1455	-70.4676
40.58	-70.6084
42.0145	-70.7463
43.4491	-70.881
44.8836	-71.0119
47.0744	-71.2045
49.2652	-71.3876
51.456	-71.5608
55.9969	-71.8878
60.5379	-72.1721
65.0788	-72.4151
69.6197	-72.6199
74.1606	-72.7898
78.7016	-72.9284
83.2425	-73.0397
90.0852	-73.1648
96.9279	-73.2485
103.771	-73.303
110.613	-73.3361
117.456	-73.3556
124.299	-73.3664
131.141	-73.3716
137.984	-73.3736
148.363	-73.3741
158.742	-73.3732
169.122	-73.3731
179.501	-73.3738
189.88	-73.3747
200.259	-73.3759
210.639	-73.378
221.018	-73.3802
231.397	-73.3818
241.776	-73.3836
252.155	-73.3861
262.535	-73.3877
272.914	-73.389
283.293	-73.3906
293.672	-73.392
295	-73.3921
295	-73.3921
295	-73.3921
295.001	-73.3921
295.002	-73.3921
295.002	-73.3921
295.004	-73.3921
295.006	-73.3921
295.008	-73.3921
295.01	-73.3921
295.013	-73.3921
295.016	-73.3921
295.019	-73.3921
295.024	-73.3921
295.029	-73.3921
295.039	-73.3921
295.049	-73.3921
295.059	-73.3921
295.069	-73.3921
295.078	-73.3921
295.095	-73.3921
295.112	-73.3921
295.129	-73.3921
295.154	-73.3921
295.179	-73.3921
295.219	-73.3921
295.258	-73.3921
295.297	-73.3921
295.337	-73.3921
295.376	-73.3921
295.441	-73.3921
295.505	-73.3922
295.57	-73.3921
295.635	-73.3921
295.699	-73.3921
295.811	-73.3919
295.922	-73.3915
296.034	-73.3908
296.146	-73.3894
296.257	-73.3873
296.448	-73.3815
296.638	-73.3723
296.828	-73.3588
297.019	-73.3407
297.209	-73.3175
297.502	-73.2712
297.794	-73.2117
298.087	-73.1388
298.38	-73.0527
298.673	-72.9536
298.966	-72.8421
299.039	-72.8123
299.112	-72.7818
299.223	-72.7341
299.334	-72.6848
299.445	-72.6339
299.472	-72.6209
299.5	-72.6078
299.528	-72.5946
299.556	-72.5813
299.583	-72.568
299.611	-72.5545
299.618	-72.5511
299.625	-72.5477
299.636	-72.5422
299.647	-72.5366
299.659	-72.531
299.67	-72.5255
299.677	-72.5218
299.685	-72.5181
299.692	-72.5143
299.7	-72.5106
299.705	-72.5081
299.71	-72.5057
299.715	-72.5032
299.719	-72.5007
299.724	-72.4982
299.729	-72.4957
299.734	-72.4932
299.739	-72.4907
299.744	-72.4883
299.749	-72.4857
299.757	-72.4819
299.764	-72.478
299.772	-72.4741
299.78	-72.4703
299.787	-72.4664
299.795	-72.4625
299.806	-72.4565
299.818	-72.4505
299.83	-72.4445
299.841	-72.4385
299.853	-72.4324
299.865	-72.4264
299.884	-72.4164
299.903	-72.4064
299.922	-72.3963
299.941	-72.3862
299.96	-72.376
299.979	-72.3658
299.998	-72.3555
300	-72.3545
300	-72.3545
300	-72.3543
300.001	-72.354
300.002	-72.3536
300.002	-72.3533
300.004	-72.3523
300.006	-72.3514
300.007	-72.3505
300.009	-72.3495
300.012	-72.348
300.015	-72.3464
300.018	-72.3449
300.023	-72.3422
300.028	-72.3396
300.035	-72.3354
300.043	-72.3312
300.057	-72.3236
300.071	-72.3159
300.085	-72.3083
300.099	-72.3006
300.113	-72.2928
300.136	-72.28
300.159	-72.267
300.182	-72.254
300.205	-72.2408
300.228	-72.2275
300.251	-72.2142
300.274	-72.2007
300.309	-72.1798
300.344	-72.1586
300.379	-72.1369
300.414	-72.1147
300.449	-72.092
300.484	-72.0687
300.519	-72.0446
300.554	-72.0199
300.589	-71.9942
300.624	-71.9677
300.659	-71.9402
300.694	-71.9117
300.73	-71.8821
300.765	-71.8513
300.8	-71.8194
300.835	-71.7862
300.87	-71.7518
300.905	-71.716
300.94	-71.679
300.975	-71.6405
301.01	-71.6008
301.045	-71.5596
301.08	-71.5171
301.115	-71.4732
301.15	-71.428
301.185	-71.3813
301.22	-71.3334
301.255	-71.2841
301.29	-71.2335
301.326	-71.1816
301.361	-71.1284
301.396	-71.074
301.431	-71.0184
301.466	-70.9616
301.501	-70.9036
301.536	-70.8445
301.571	-70.7843
301.606	-70.7231
301.641	-70.6608
301.676	-70.5976
301.731	-70.4957
301.787	-70.3916
301.842	-70.2854
301.897	-70.1771
301.953	-70.0669
302.008	-69.9548
302.064	-69.8411
302.119	-69.7256
302.174	-69.6086
302.23	-69.4901
302.316	-69.3021
302.402	-69.1107
302.489	-68.9163
302.575	-68.7189
302.662	-68.5189
302.748	-68.3164
302.835	-68.1118
302.921	-67.9052
303.008	-67.6968
303.094	-67.487
303.181	-67.2758
303.267	-67.0635
303.354	-66.8501
303.44	-66.6357
303.526	-66.4203
303.613	-66.2041
303.699	-65.9869
303.786	-65.7688
303.872	-65.5499
303.959	-65.3302
304.045	-65.1099
304.202	-64.7101
304.358	-64.3097
304.515	-63.9102
304.671	-63.5133
304.828	-63.121
304.984	-62.7356
305.141	-62.3594
305.297	-61.995
305.454	-61.6446
305.61	-61.3106
305.767	-60.9945
305.923	-60.6979
306.166	-60.2776
306.409	-59.9074
306.652	-59.5862
306.895	-59.3117
307.138	-59.0802
307.519	-58.7945
307.901	-58.5904
308.282	-58.4541
308.663	-58.3742
