label:
398
0	-80
0.0150503	-79.953
0.0301007	-79.9061
0.0612141	-79.8093
0.0923275	-79.7127
0.148149	-79.5405
0.234294	-79.2773
0.32044	-79.0175
0.406585	-78.7612
0.49273	-78.5085
0.631371	-78.1092
0.770011	-77.7187
0.979072	-77.146
1.18813	-76.5917
1.39719	-76.0549
1.60626	-75.535
1.81532	-75.0315
2.14387	-74.273
2.47241	-73.5538
2.80096	-72.8732
3.3187	-71.8774
3.83645	-70.9725
4.35419	-70.1541
4.87193	-69.417
5.38967	-68.7555
5.90741	-68.1637
6.42515	-67.6357
7.28754	-66.883
8.14993	-66.2678
9.01231	-65.7685
9.8747	-65.3666
10.7371	-65.0465
11.5995	-64.7951
12.4619	-64.6015
13.3243	-64.4567
14.7588	-64.3036
16.1933	-64.2376
17.6278	-64.2393
19.0623	-64.2937
20.4968	-64.3897
21.9313	-64.5184
23.3659	-64.6728
24.8004	-64.8468
26.2349	-65.0358
27.6694	-65.2357
29.1039	-65.4432
30.5384	-65.6555
31.9729	-65.8703
33.4075	-66.0856
34.842	-66.2999
36.2765	-66.5119
37.711	-66.7204
39.1455	-66.9248
40.58	-67.1243
42.0145	-67.3185
43.4491	-67.5069
44.8836	-67.6893
47.0744	-67.9558
49.2652	-68.2074
51.456	-68.444
55.9969	-68.8871
60.5379	-69.2679
65.0788	-69.5904
69.6197	-69.8593
74.1606	-70.0799
78.7016	-70.2578
83.2425	-70.3989
90.0852	-70.555
96.9279	-70.6571
103.771	-70.7224
110.613	-70.761
117.456	-70.7835
124.299	-70.7962
131.141	-70.8023
137.984	-70.805
148.363	-70.8069
158.742	-70.8071
169.122	-70.8081
179.501	-70.8102
189.88	-70.8118
200.259	-70.8135
210.639	-70.8164
221.018	-70.8193
231.397	-70.8207
241.776	-70.8228
252.155	-70.8262
262.535	-70.8275
272.914	-70.8286
283.293	-70.8306
293.672	-70.8319
295	-70.8319
295	-70.8319
295	-70.8319
295.001	-70.8319
295.002	-70.8319
295.002	-70.8319
295.004	-70.8319
295.006	-70.8319
295.008	-70.8319
295.01	-70.8319
295.013	-70.8319
295.016	-70.8319
295.019	-70.8319
295.024	-70.8319
295.029	-70.8319
295.039	-70.8319
295.049	-70.8319
295.059	-70.8319
295.069	-70.8319
295.078	-70.8319
295.095	-70.8319
295.112	-70.8319
295.129	-70.8319
295.154	-70.8319
295.179	-70.8319
295.219	-70.8319
295.258	-70.8319
295.297	-70.8319
295.337	-70.8319
295.376	-70.8319
295.441	-70.8319
295.505	-70.8319
295.57	-70.8319
295.635	-70.8319
295.699	-70.832
295.811	-70.832
295.922	-70.832
296.034	-70.8319
296.146	-70.8319
296.257	-70.8318
296.448	-70.8315
296.638	-70.8308
296.828	-70.8295
297.019	-70.8274
297.209	-70.8241
297.502	-70.8161
297.794	-70.8039
