# presynaptic cell type	cell ID	spike times
L45Sym_C2	1	14.5569349174,63.1043018288,187.259729006,189.434704946,190.448524026,219.76902659,253.491596379,259.255034701,
L45Sym_C2	2	115.798915323,253.820364569,284.561240118,
L45Sym_C2	3	140.982725315,
L45Sym_C2	4	66.9182624923,121.787842521,210.622878181,
L45Sym_C2	5	134.961955895,184.500247469,253.807283902,276.57303431,286.993792357,
L45Sym_C2	6	245.701445535,248.940059146,292.008999918,
L45Sym_C2	7	259.475568083,
L45Sym_C2	8	219.225564807,253.71335693,288.857267781,
L45Sym_C2	9	72.0947690512,295.825158399,324.300827083,
L45Sym_C2	10	51.3781762717,
L45Sym_C2	11	48.4124718011,108.411903253,160.362578388,259.816049091,
L45Sym_C2	12	102.07376087,256.729176254,
L45Sym_C2	13	66.7143159681,247.310791118,254.062412228,258.414983448,274.393891949,275.143125259,
L45Sym_C2	14	183.000758373,253.820479067,
L45Sym_C2	15	253.86549894,
L45Sym_C2	16	253.621153691,
L45Sym_C2	17	116.814188492,149.436278226,254.852294865,260.357939064,
L45Sym_C2	18	197.766892465,253.216634714,291.130249067,
L45Sym_C2	19	73.5199388103,256.294590844,261.745466489,274.322608517,292.447463224,328.183172479,
L45Sym_C2	20	184.612174645,258.154069523,330.482512029,
L45Sym_C2	21	78.7173131935,
L45Sym_C2	22	6.70082416555,122.408445928,138.650702858,259.688250854,280.426325993,
L45Sym_C2	23	134.407170238,138.421638071,231.492702143,254.926642816,259.629492006,263.380578486,
L45Sym_C2	24	51.2746212158,98.3592193261,127.147971323,162.649996383,257.608902541,278.255669011,
L45Sym_C2	25	16.8452731145,100.374198764,258.536726492,330.207087544,
L45Sym_C2	26	125.744493721,232.646390803,253.40808253,270.429823106,
L45Sym_C2	27	19.0237301549,246.702927228,253.635957422,257.102408984,258.577757822,274.464216836,
L45Sym_C2	28	255.058560023,265.7091455,329.983917979,
L45Sym_C2	29	50.3145919082,198.559425805,255.637227653,282.121439717,330.65541533,
L45Sym_C2	30	253.14672521,258.160187904,
L45Sym_C2	31	191.82518226,253.944622157,263.367390967,318.392035446,
L45Sym_C2	32	88.6973441196,106.611293962,129.775844212,245.051930856,292.483364889,
L45Sym_C2	33	62.921320902,205.664548461,208.240399762,253.393754252,254.999293425,255.179793655,
L45Sym_C2	34	37.3878437882,146.136878606,176.704189848,
L45Sym_C2	35	125.359901714,202.712905881,278.64265432,
L45Sym_C2	36	28.8755395593,128.169251615,253.713628485,260.863722904,
L45Sym_C2	37	70.5547973793,89.2060096195,237.338506444,
L45Sym_C2	38	28.3148833293,185.06875517,266.482495956,
L45Sym_C2	39	274.295797475,
L45Sym_C2	40	66.0570588654,99.5833864397,282.274514296,289.879245027,
L45Sym_C2	41	68.8061131461,253.520774064,255.594935897,
L45Sym_C2	42	253.7476232,
L45Sym_C2	43	99.7966974589,242.201969275,252.839789832,
L45Sym_C2	44	93.6848181899,232.84914341,
L45Sym_C2	45	256.406549739,
L45Sym_C2	46	287.855199787,
L45Sym_C2	47	23.4372903227,
L45Sym_C2	48	180.533322731,253.206805186,258.90679979,271.615668514,
L45Sym_C2	49	133.665994099,179.384901842,253.957749154,
L45Sym_C2	50	26.0486953834,26.5281486749,253.843277553,256.443507953,268.664787672,325.972123602,
L45Sym_C2	51	39.2247181525,41.9684400364,53.6396154906,63.0380886348,253.05139456,255.003195069,
L45Sym_C2	52	41.9077525472,48.18248641,57.5330242029,130.897121415,253.913313254,281.690050153,
L45Sym_C2	53	258.11854855,288.006750904,
L45Sym_C2	54	79.586905893,91.4951555164,337.263713098,
L45Sym_C2	55	109.96427925,253.796407499,290.592175385,
L45Sym_C2	56	22.5556497196,28.2784817107,169.831854832,253.595269199,256.443525874,258.497696893,
L45Sym_C2	57	202.954966425,
L45Sym_C2	58	122.980182726,272.170081371,
L45Sym_C2	59	128.674232901,212.253034859,253.064708322,287.185773905,
L45Sym_C2	60	86.8830597168,294.489596732,
L45Sym_C2	61	246.378051207,253.469506846,256.525777076,282.735845904,
L45Sym_C2	62	168.086836844,266.154949429,302.287848622,
L45Sym_C2	63	71.8711174694,253.56728991,254.168148376,
L45Sym_C2	64	265.065697685,265.676288876,292.840309815,
L45Sym_C2	66	29.1647303136,213.763898614,253.344083087,
L45Sym_C2	67	257.198653141,260.582331735,269.159031886,
L45Sym_C2	69	11.4201291691,81.4523222124,118.326718662,133.231190998,234.250306426,331.82912108,
L45Sym_C2	70	53.2390654292,69.1121165682,295.234866008,
L45Sym_C2	71	59.3690447814,197.676660466,326.497387134,
L45Sym_C2	72	289.621802687,
L45Sym_C2	73	14.4842516844,42.9243702026,57.8395120541,154.649090079,166.627144145,231.279367444,264.217723705,271.917426383,
L45Sym_C2	74	127.65442264,252.753692877,283.640022371,297.552272038,
L45Sym_C2	75	230.290687218,
L45Sym_C2	76	291.852169172,294.609159318,330.656148922,
L45Sym_C2	77	253.563292901,256.327636962,258.733409722,
L45Sym_C2	78	105.453561241,257.784609045,
L45Sym_C2	79	130.656141762,256.545523548,
L45Sym_C2	80	289.925732251,
L45Sym_C2	81	48.8779727891,
L45Sym_C2	82	83.3494243474,112.932169942,188.892916596,271.531632056,
L45Sym_C2	83	47.7014186294,113.699030414,185.123390603,253.191406429,259.074857679,280.767935567,331.202449949,
L45Sym_C2	84	314.678358802,317.757963686,
L45Sym_C2	85	28.8502444021,184.863408247,259.781306141,270.555481593,
L45Sym_C2	86	259.647994478,
L45Sym_C2	87	104.42108315,170.660346057,178.359904827,
L45Sym_C2	88	20.3782144193,253.231641212,
L45Sym_C2	89	2.36450110356,36.0110520268,170.454344954,253.354805175,273.392818971,
L45Sym_C2	90	18.9463536175,84.5806278792,90.7093490197,255.940253882,285.200973111,
L45Sym_C2	91	258.502405541,263.9387387,287.642742874,
L45Sym_C2	92	128.697344836,
L45Sym_C2	93	20.7447258814,206.3578266,253.687754,300.465112203,
L45Sym_C2	94	111.931631691,258.978640146,
L45Sym_C2	95	22.961374756,29.3596539952,
L45Sym_C2	96	43.4531159281,259.942259521,
L45Sym_C2	97	37.8065053343,43.3741961464,127.434129063,157.248273623,206.377793671,274.00046781,300.843874753,
L45Sym_C2	98	8.17934404497,255.694271155,282.806858139,
L45Sym_C2	99	51.7633325412,177.868972654,194.416607177,253.605186233,274.506790629,277.043872044,
L45Sym_C3	0	133.976050724,195.010582562,256.449811201,280.518534046,306.130536529,
L45Sym_C3	1	8.70371607502,65.3597659208,259.392243183,281.483096515,
L45Sym_C3	2	18.5990520852,128.093086306,162.727985695,228.884552862,330.061116364,
L45Sym_C3	3	46.5262233612,51.0768891513,283.326434015,308.316116328,
L45Sym_C3	4	27.4252366383,
L45Sym_C3	5	141.646882655,174.782588671,263.749522449,274.233702211,
L45Sym_C3	6	9.37148582963,264.484089823,265.674016919,268.610195323,
L45Sym_C3	7	116.170942148,144.773659671,266.222759814,
L45Sym_C3	8	85.2431237452,201.342631757,
L45Sym_C3	9	226.345319643,
L45Sym_C3	10	30.3948803118,256.553911464,
L45Sym_C3	11	305.563340562,
L45Sym_C3	12	217.069209991,229.952025248,256.541641266,332.326134656,
L45Sym_C3	13	35.9924656671,
L45Sym_C3	14	18.0012156394,67.8153349696,173.737143647,258.324778728,
L45Sym_C3	15	176.986034159,203.902966477,277.387613173,
L45Sym_C3	16	9.91599005453,
L45Sym_D1	0	30.5731329928,200.858888281,201.461638128,
L45Sym_D1	1	165.15549973,291.302426198,292.934693111,
L45Sym_D1	2	3.95232339261,270.2397455,287.633119526,304.923393397,
L45Sym_D1	3	4.18549836969,15.0636579797,26.8605137859,
L45Sym_D1	5	128.464626567,
L45Sym_D1	6	288.180460404,301.80311078,
L45Sym_D1	7	55.604719017,93.2624421135,
L45Sym_D1	8	235.287137432,
L45Sym_D1	9	18.1333080536,128.736056629,195.227464956,
L45Sym_D1	10	222.930346293,340.857793638,
L45Sym_D1	11	121.594524428,234.212239379,276.025716747,
L45Sym_D2	0	110.620236344,238.819523237,256.517205525,260.733588478,261.74915335,283.322934622,
L45Sym_D2	1	185.138722811,232.267336423,333.978517387,
L45Sym_D2	2	233.384818896,282.340948008,
L45Sym_D2	3	199.902041374,258.591555862,
L45Sym_D2	4	52.8115843667,
L45Sym_D2	6	113.002602554,322.220783824,
L45Sym_D2	7	58.1011898352,161.452434568,199.434755246,225.101788748,250.955462981,255.836747856,
L45Sym_E1	0	59.5366599535,211.092333754,235.819907217,296.773103043,
L4py_A3	0	269.764998561,
L4py_A3	3	176.557880886,
L4py_Alpha	4	85.3159688332,
L4py_B1	5	132.947036316,
L4py_B1	8	223.036336996,
L4py_B1	15	149.600481818,
L4py_B1	19	78.3196455099,
L4py_B1	20	120.855127986,
L4py_B1	21	330.902903712,
L4py_B1	23	17.9544883277,219.361959226,
L4py_B1	30	259.679886805,
L4py_B1	32	210.050991964,
L4py_B1	35	113.342146161,311.499811852,
L4py_B1	36	78.4222053836,
L4py_B1	41	85.7809569322,
L4py_B1	42	212.243300127,
L4py_B1	43	5.01587572282,303.589641358,
L4py_B1	48	95.0776370908,
L4py_B1	51	179.53423424,
L4py_B1	54	277.525384314,
L4py_B1	62	77.4914313456,
L4py_B2	0	110.998440206,
L4py_B2	4	304.494554201,
L4py_B2	11	123.702942837,
L4py_B2	16	264.358277591,
L4py_B2	22	317.60155555,
L4py_B3	13	338.646009637,
L4py_B3	22	167.309810953,
L4py_B3	23	203.926023873,
L4py_B3	25	253.893907931,
L4py_B3	28	85.2346642715,
L4py_B3	29	112.980723699,
L4py_B3	34	330.160414006,
L4py_B3	40	37.5533569297,
L4py_B3	50	135.255994528,
L4py_B3	51	254.657279857,
L4py_B3	55	271.770033597,
L4py_B3	63	302.390041395,
L4py_B3	64	128.063686198,
L4py_B3	65	239.999958723,
L4py_B3	72	254.209431928,
L4py_B3	73	165.896512913,
L4py_B3	77	81.5385098455,
L4py_B4	3	298.320613201,
L4py_B4	6	25.8137059578,297.860094022,
L4py_B4	7	41.7433564333,
L4py_B4	9	208.076313032,
L4py_B4	12	160.437870357,
L4py_B4	21	315.119029278,
L4py_C1	0	106.117078133,
L4py_C1	1	332.571008692,
L4py_C1	5	260.556282482,269.051571252,
L4py_C1	8	25.3599277843,
L4py_C1	11	111.536312209,
L4py_C1	13	325.174894821,
L4py_C1	16	189.340569503,
L4py_C1	18	272.37541758,
L4py_C1	19	267.281894139,
L4py_C1	24	291.815940408,
L4py_C1	26	279.157130583,333.617835429,
L4py_C1	35	178.666708454,
L4py_C1	36	76.6537740017,
L4py_C1	37	147.374531265,
L4py_C1	39	344.078848023,
L4py_C1	41	311.54139952,
L4py_C1	42	181.359001058,
L4py_C1	44	149.617464072,
L4py_C1	49	249.32389651,
L4py_C1	50	337.380747451,
L4py_C2	3	250.030992503,
L4py_C2	12	145.958134496,
L4py_C2	14	297.595626955,
L4py_C2	18	265.883559994,
L4py_C2	22	108.075663105,
L4py_C2	23	202.491829638,
L4py_C2	25	298.775030225,
L4py_C2	41	12.9272207979,
L4py_C2	44	87.3437953452,
L4py_C2	45	265.527991514,
L4py_C2	47	169.524032965,
L4py_C2	48	69.1640399036,
L4py_C2	53	61.1044340059,
L4py_C2	56	216.500943084,
L4py_C2	58	210.23812066,270.432748788,
L4py_C2	61	319.51708396,
L4py_C2	62	299.873563663,
L4py_C2	71	341.539886565,
L4py_C2	72	285.207527626,
L4py_C2	76	278.326712916,
L4py_C2	77	223.871357829,
L4py_C2	80	86.7081704216,
L4py_C2	82	236.397763607,
L4py_C2	91	217.076083179,
L4py_C2	95	226.996444401,
L4py_C2	96	251.381405942,
L4py_C2	98	1.61044010859,
L4py_C2	100	14.3046429648,86.9584521921,
L4py_C2	102	265.94642763,
L4py_C2	105	308.473542392,
L4py_C2	112	309.615027967,
L4py_C2	113	253.955854148,
L4py_C2	114	319.899770179,
L4py_C2	118	285.982793644,
L4py_C2	123	254.407123388,315.682052549,
L4py_C2	126	209.907726919,
L4py_C2	130	77.5645507857,
L4py_C2	133	39.6544650399,
L4py_C2	134	5.15035630197,
L4py_C2	139	265.486890746,
L4py_C2	141	285.488351534,
L4py_C2	142	138.674083891,
L4py_C2	144	58.4342094712,
L4py_C2	149	12.4704831755,
L4py_C2	151	285.167334239,
L4py_C2	152	156.743076521,
L4py_C2	154	24.3766059922,
L4py_C2	160	274.496830942,
L4py_C2	161	79.6071153063,
L4py_C2	167	268.024670398,
L4py_C2	183	204.703276602,272.181643197,
L4py_C2	184	305.787560342,
L4py_C2	195	148.943231053,
L4py_C2	198	327.338880836,
L4py_C2	204	285.788699761,
L4py_C2	205	274.774626547,
L4py_C2	206	0.16770096061,
L4py_C2	207	274.429708146,
L4py_C2	215	279.510706122,
L4py_C2	216	272.455566203,
L4py_C2	225	8.58957749069,
L4py_C2	226	129.191882024,219.168138715,285.493019252,
L4py_C2	238	59.8004257739,
L4py_C2	239	34.4995050303,
L4py_C2	242	110.558829258,
L4py_C2	244	330.977480576,
L4py_C2	245	199.856261188,
L4py_C2	246	252.687304585,
L4py_C2	261	145.942948702,165.258122521,
L4py_C2	263	320.005212628,
L4py_C2	265	36.6461623125,
L4py_C2	269	265.195946434,
L4py_C2	274	112.886748869,136.096032348,
L4py_C2	277	25.7691108822,
L4py_C3	4	106.730687047,
L4py_C3	8	53.6794331129,
L4py_C3	12	86.6549335226,193.116464886,
L4py_C3	15	257.724722892,
L4py_C3	22	208.21820436,
L4py_C3	34	249.765487958,
L4py_C3	35	139.861365688,
L4py_C3	37	251.932685755,
L4py_C3	47	42.0595165257,
L4py_C3	50	103.695375666,
L4py_C3	55	289.05252127,
L4py_C3	56	221.852963072,257.337048365,
L4py_C3	75	228.26051134,
L4py_D1	2	289.391618614,
L4py_D1	9	341.489037574,
L4py_D1	12	2.36571980169,
L4py_D1	15	142.899841969,
L4py_D1	17	64.8832877769,
L4py_D1	18	50.7439260725,
L4py_D2	0	140.347230758,254.843141193,
L4py_D2	3	18.0281805111,52.3664139139,
L4py_D2	6	293.713698037,
L4py_D2	7	298.228075871,
L4py_D2	12	190.649327366,
L4py_D2	28	171.737683378,
L4py_D2	36	268.734669595,
L4py_D2	40	330.474869048,
L4py_D2	41	57.7402802213,
L4py_D2	48	99.9973348588,
L4py_D2	50	256.618283861,
L4py_D2	51	60.2408606608,269.857909909,
L4py_D2	53	93.6373086737,
L4py_D2	55	58.8056111863,
L4py_D2	58	293.018261654,
L4py_D2	59	55.2017490541,
L4py_D2	61	20.4137394217,
L4py_D2	62	293.540577667,
L4py_D2	65	249.206027037,
L4py_D2	67	323.508159714,
L4py_D2	71	37.1072477995,
L4py_D2	72	291.366157085,
L4py_D2	75	313.37606649,
L4py_D2	78	319.342378421,
L4py_D3	12	83.3020859151,
L4py_D3	15	195.428381434,277.164296907,
L4py_D3	16	256.384289289,
L4py_D3	17	180.790062325,
L4py_D3	22	317.459748902,
L4py_D3	24	63.2256580643,113.640060588,
L4py_D3	26	186.673642391,
L4py_D3	31	170.654138128,
L4py_D3	51	261.936299091,
L4py_D3	53	304.173413745,
L4py_D3	54	14.0361481607,129.34217626,334.096293953,
L4py_Gamma	1	211.321252689,
L4py_Gamma	4	66.7946374008,
L4py_Gamma	5	343.857769785,
L4py_Gamma	7	283.914641652,
L4py_Gamma	11	33.8891383743,
L4py_Gamma	14	321.594110796,
L4sp_B1	1	311.679345932,
L4sp_B1	4	57.115496838,
L4sp_B1	14	329.811326994,
L4sp_B2	6	237.005946208,
L4sp_C1	2	1.34827395409,
L4sp_C1	8	17.055826354,
L4sp_C1	13	233.116763038,
L4sp_C1	15	263.835911155,
L4sp_C1	24	190.480810929,
L4sp_C1	28	226.260335198,
L4sp_C1	30	23.741970661,
L4sp_C1	43	128.678264094,
L4sp_C1	47	332.930526996,
L4sp_C1	52	56.9473177628,
L4sp_C1	62	205.912646515,
L4sp_C1	76	204.838170699,
L4sp_C1	79	302.218826649,
L4sp_C1	84	27.4963251998,
L4sp_C1	96	109.028396701,
L4sp_C1	97	178.087772031,
L4sp_C1	101	275.803865458,
L4sp_C1	111	283.536729592,
L4sp_C1	113	280.485975298,
L4sp_C1	122	182.843536011,
L4sp_C1	126	89.2124631537,
L4sp_C1	133	251.004981307,
L4sp_C1	135	310.902691696,
L4sp_C1	137	271.124724855,
L4sp_C2	0	216.285905138,
L4sp_C2	6	10.5519025149,
L4sp_C2	11	258.567195433,
L4sp_C2	12	102.281699293,
L4sp_C2	17	34.2622698651,
L4sp_C2	18	258.48688274,
L4sp_C2	19	42.2937069363,
L4sp_C2	20	340.637745011,
L4sp_C2	28	185.334634548,
L4sp_C2	33	258.560078484,
L4sp_C2	34	131.111570014,
L4sp_C2	38	258.417354669,
L4sp_C2	40	226.759868592,
L4sp_C2	43	259.788141373,
L4sp_C2	45	286.871674991,
L4sp_C2	47	8.45107399158,258.370523603,
L4sp_C2	50	249.116550748,
L4sp_C2	54	176.544340904,
L4sp_C2	55	2.83946917449,
L4sp_C2	56	12.4085214993,244.421337259,280.884590456,
L4sp_C2	58	275.75722156,282.542478075,
L4sp_C2	62	260.876360152,
L4sp_C2	64	15.8451423668,241.359244171,
L4sp_C2	69	210.092753375,
L4sp_C2	70	90.5089906265,
L4sp_C2	71	271.914680685,
L4sp_C2	77	58.0546338043,258.835691864,
L4sp_C2	78	313.266310127,
L4sp_C2	88	212.144573227,280.812901968,
L4sp_C2	91	258.939000958,
L4sp_C2	95	270.304489735,
L4sp_C2	96	258.014657323,259.21324499,
L4sp_C2	97	27.3822060069,275.556026574,
L4sp_C2	102	258.793004782,281.223977242,
L4sp_C2	103	140.127619062,
L4sp_C2	108	259.272622019,260.432074955,
L4sp_C2	111	125.032221443,
L4sp_C2	115	121.730800714,
L4sp_C2	120	229.621252935,324.059968294,
L4sp_C2	123	306.973201461,
L4sp_C2	131	41.6398076034,
L4sp_C2	132	311.228280424,
L4sp_C2	134	265.139972752,
L4sp_C2	141	23.6171427178,
L4sp_C2	143	184.768541906,210.258242438,327.680912842,340.689108861,
L4sp_C2	148	258.44479412,
L4sp_C2	150	260.415412346,
L4sp_C2	154	108.113549896,
L4sp_C2	156	259.416064768,
L4sp_C2	158	258.348326827,
L4sp_C2	161	260.396441584,280.401817769,
L4sp_C2	163	3.7595075905,
L4sp_C2	164	86.4409398728,116.422977552,
L4sp_C2	170	281.068734671,
L4sp_C2	173	209.902333046,300.786476368,
L4sp_C2	174	219.923636897,
L4sp_C2	176	196.067295158,
L4sp_C2	181	206.632343185,258.420205341,
L4sp_C2	182	129.426590167,
L4sp_C2	183	36.0945541643,
L4sp_C2	186	93.0880703786,
L4sp_C2	188	292.013931948,
L4sp_C2	190	258.110963648,
L4sp_C2	191	331.287130381,
L4sp_C2	200	112.874189019,
L4sp_C2	207	258.784807502,
L4sp_C2	211	210.427253735,
L4sp_C2	212	204.066560585,
L4sp_C2	215	258.374156594,
L4sp_C2	217	115.792433509,
L4sp_C2	218	258.842104871,
L4sp_C2	222	258.960368885,
L4sp_C2	223	260.112485896,
L4sp_C2	231	304.592497917,
L4sp_C2	234	258.430850733,
L4sp_C2	236	68.4796773832,258.157678212,
L4sp_C2	238	259.086592658,281.164071433,
L4sp_C2	239	258.155032413,
L4sp_C2	240	259.763121844,
L4sp_C2	242	20.1535090396,
L4sp_C2	246	189.092540811,
L4sp_C2	265	259.617413592,
L4sp_C2	266	2.41783600396,259.807192182,
L4sp_C2	271	166.898590744,
L4sp_C2	272	234.26038748,
L4sp_C2	274	208.906231947,
L4sp_C2	278	258.110182736,
L4sp_C2	279	57.8306613029,275.377370644,
L4sp_C2	285	179.970169706,286.938092754,
L4sp_C2	286	260.261297164,286.427377641,
L4sp_C2	290	32.9172344627,33.3719214311,
L4sp_C2	291	130.579925031,258.070521563,
L4sp_C2	294	286.371990166,
L4sp_C2	295	258.896813806,
L4sp_C2	303	303.092235364,
L4sp_C2	304	92.2338287829,101.868660499,
L4sp_C2	305	281.879816788,
L4sp_C2	306	287.139004983,
L4sp_C2	308	87.7843078438,306.135322812,
L4sp_C2	314	258.972627663,
L4sp_C2	315	259.698123408,
L4sp_C2	318	78.4497283361,
L4sp_C2	321	100.51921436,
L4sp_C2	326	281.869107507,
L4sp_C2	328	249.944904062,
L4sp_C2	329	1.90482449227,
L4sp_C2	330	260.921433436,
L4sp_C2	332	280.638949677,
L4sp_C2	337	260.681773663,
L4sp_C2	338	62.3489540726,
L4sp_C2	347	258.670584306,
L4sp_C2	352	286.219948068,
L4sp_C2	358	35.9688252905,
L4sp_C2	361	344.663758056,
L4sp_C2	364	260.811977936,
L4sp_C2	366	162.095810373,
L4sp_C2	367	296.544691687,
L4sp_C2	368	306.558327421,
L4sp_C2	369	240.650747905,
L4sp_C2	373	153.886300347,
L4sp_C2	374	258.933746685,
L4sp_C2	383	329.873876535,
L4sp_C2	386	258.330931986,
L4sp_C2	388	258.199546523,282.617625539,
L4sp_C2	390	259.547812012,
L4sp_C2	393	300.705681808,
L4sp_C2	399	337.452249334,
L4sp_C2	408	258.5831225,
L4sp_C2	409	263.441277024,
L4sp_C2	415	28.2019292899,
L4sp_C2	418	73.8119180307,
L4sp_C2	420	286.154225048,
L4sp_C2	427	288.49174928,
L4sp_C3	5	209.22334994,
L4sp_C3	13	128.586299537,
L4sp_C3	20	285.303747704,
L4sp_C3	29	14.1791710782,
L4sp_C3	32	334.258198135,
L4sp_C3	37	295.949405255,
L4sp_C3	43	313.481030278,
L4sp_C3	45	182.905942715,
L4sp_C3	51	18.1004738045,
L4sp_C3	53	79.5106430287,
L4sp_C3	60	223.34432215,
L4sp_C3	65	292.710690112,321.41968514,
L4sp_C3	70	228.502385984,
L4sp_C3	81	336.873108376,
L4sp_C3	90	148.642727641,
L4sp_C3	95	12.576800861,
L4sp_C4	2	273.621970162,
L4sp_C4	4	313.543100294,
L4sp_C4	13	292.592498289,
L4sp_C4	15	229.065121708,
L4sp_C4	17	293.181945433,
L4sp_D1	0	56.8969792798,
L4sp_D1	13	117.454514142,
L4sp_D1	15	153.370250253,
L4sp_D1	17	93.5778726525,
L4sp_D1	20	49.5162600142,
L4sp_D1	22	36.5341668613,
L4sp_D1	28	158.556693811,
L4sp_D1	32	159.753077336,
L4sp_D1	45	274.436738571,
L4sp_D1	47	247.078795781,
L4sp_D1	52	81.7771383942,
L4sp_D1	64	329.031677009,
L4sp_D1	70	164.341652129,
L4sp_D2	5	91.5448627633,
L4sp_D2	26	196.872203644,
L4sp_D2	27	261.045561007,
L4sp_D2	35	341.082999206,
L4sp_D2	39	320.543628172,
L4sp_D2	41	209.875235241,
L4sp_D2	44	274.526444625,
L4sp_D2	51	263.45255688,
L4sp_D2	56	34.4170225115,
L4sp_D2	65	80.0742962516,
L4sp_D2	70	242.617042326,
L4sp_D2	73	276.056838937,
L4sp_D3	3	182.543708028,
L4ss_B1	0	34.6285218194,304.810086363,
L4ss_B1	5	88.8543195748,
L4ss_B1	9	14.3770112888,
L4ss_B2	1	143.665940834,
L4ss_B2	8	143.695850928,
L4ss_B2	29	152.071504876,
L4ss_B2	32	165.930461396,
L4ss_B2	36	110.534808102,
L4ss_B2	37	184.466882778,
L4ss_B2	41	178.114036102,
L4ss_B2	42	154.762208286,
L4ss_B2	44	104.960727756,
L4ss_B2	47	159.820397231,
L4ss_B3	6	89.7816871771,
L4ss_B3	8	82.9564510471,
L4ss_B3	11	103.792083546,242.500629408,
L4ss_C1	5	148.873685291,
L4ss_C1	7	310.113010393,
L4ss_C1	12	37.6596527893,
L4ss_C1	30	162.923437042,
L4ss_C1	39	9.94024694107,
L4ss_C1	44	139.427692614,
L4ss_C1	47	106.924995921,
L4ss_C1	58	226.116437498,
L4ss_C1	65	80.017176865,
L4ss_C1	67	272.621521393,
L4ss_C1	81	19.4341850713,
L4ss_C1	83	272.378729873,
L4ss_C1	88	285.217861394,
L4ss_C2	2	289.729219462,
L4ss_C2	5	289.86644352,
L4ss_C2	8	277.775002237,
L4ss_C2	11	240.491410208,286.900457216,
L4ss_C2	14	27.6227021749,
L4ss_C2	15	256.356009874,
L4ss_C2	16	73.2664663969,344.471818524,
L4ss_C2	22	330.148789805,
L4ss_C2	25	133.765091765,
L4ss_C2	32	211.917552097,
L4ss_C2	33	103.749695009,108.894730641,
L4ss_C2	35	279.45762645,
L4ss_C2	43	20.8413943029,93.2135456285,280.04171512,
L4ss_C2	47	257.511704813,
L4ss_C2	56	285.455773281,
L4ss_C2	58	289.852564679,
L4ss_C2	59	51.9885908213,
L4ss_C2	61	331.983665702,
L4ss_C2	67	30.9356801852,
L4ss_C2	69	269.361070921,
L4ss_C2	71	267.40518494,
L4ss_C2	72	283.529892365,
L4ss_C2	82	26.9383274596,
L4ss_C2	86	254.65475764,
L4ss_C2	90	58.1908273934,284.587799465,
L4ss_C2	92	96.5257754776,210.181828725,
L4ss_C2	97	316.014975521,
L4ss_C2	103	236.066280013,
L4ss_C2	106	190.221944668,
L4ss_C2	109	257.985082389,
L4ss_C2	110	306.743724021,
L4ss_C2	122	159.081448808,
L4ss_C2	124	282.144219626,289.255694255,
L4ss_C2	125	179.222189485,
L4ss_C2	129	269.008334931,
L4ss_C2	131	202.672653,
L4ss_C2	132	211.83581399,
L4ss_C2	139	165.413771849,
L4ss_C2	141	287.084757267,
L4ss_C2	158	223.0689721,
L4ss_C2	159	229.36523996,280.288353364,
L4ss_C2	162	275.113993566,
L4ss_C2	163	287.403286718,
L4ss_C2	165	290.309073161,
L4ss_C2	167	256.897736319,
L4ss_C2	170	1.3730621661,
L4ss_C2	176	259.0473252,
L4ss_C2	178	266.85381888,
L4ss_C2	185	204.182827075,
L4ss_C2	186	176.588394043,
L4ss_C2	188	273.636239614,
L4ss_C2	189	279.214679313,
L4ss_C2	194	257.83189697,
L4ss_C2	195	162.29951392,
L4ss_C2	198	117.433947046,
L4ss_C2	200	28.2396497778,
L4ss_C2	202	47.7844335621,
L4ss_C2	203	256.842779642,
L4ss_C2	204	306.309627288,
L4ss_C2	206	277.6302588,
L4ss_C2	214	319.290475611,
L4ss_C2	215	67.71205869,245.061163326,
L4ss_C2	217	318.69890031,
L4ss_C2	222	118.930166065,
L4ss_C2	223	257.903238198,
L4ss_C2	229	283.981945971,
L4ss_C2	243	116.411339181,
L4ss_C2	250	282.34271527,
L4ss_C2	251	256.004991952,
L4ss_C2	252	272.576261134,
L4ss_C2	270	277.226120921,
L4ss_C2	275	211.23524566,
L4ss_C2	280	192.127481866,
L4ss_C2	285	215.996818112,
L4ss_C2	295	166.879506741,289.948022636,
L4ss_C2	303	218.494823872,
L4ss_C2	307	57.0229965609,
L4ss_C2	310	280.990898922,
L4ss_C2	312	8.161479595,
L4ss_C2	328	253.448426761,
L4ss_C2	331	283.08165596,
L4ss_C2	333	69.3399694921,
L4ss_C2	335	283.862942426,
L4ss_C2	339	289.260446095,
L4ss_C2	342	69.3414090049,
L4ss_C2	355	99.599605628,
L4ss_C2	356	297.917528945,
L4ss_C2	357	261.776094556,
L4ss_C2	358	256.19237376,
L4ss_C2	366	104.636470319,
L4ss_C2	386	262.374437332,
L4ss_C2	391	289.668877002,
L4ss_C2	394	30.3965263529,
L4ss_C2	395	106.610527932,
L4ss_C2	402	277.631019147,
L4ss_C2	405	135.873680858,277.948971599,
L4ss_C2	412	198.868324065,
L4ss_C2	413	287.067368462,
L4ss_C2	419	100.684884654,
L4ss_C2	429	138.31295945,
L4ss_C2	430	282.559547977,
L4ss_C2	432	287.509543651,
L4ss_C2	441	262.151703066,
L4ss_C2	442	279.048089256,
L4ss_C2	444	155.503165612,
L4ss_C2	448	319.856647778,
L4ss_C2	452	117.907674263,
L4ss_C2	458	256.40958186,
L4ss_C2	459	289.204702183,
L4ss_C2	463	289.718549307,
L4ss_C2	465	234.582078102,
L4ss_C2	468	280.642686523,
L4ss_C2	471	259.080900611,284.476593058,
