# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L23Trans_C2	69	1393.56068833	79	55	ApicalDendrite	33.6803919655,255.205691399,
L23Trans_C2	70	1004.44647047	51	22	ApicalDendrite	184.231705501,189.011264049,
L23Trans_C2	74	1099.24801925	40	93	ApicalDendrite	227.182405101,
L23Trans_C2	76	194.853620667	92	1	Dendrite	275.878915466,
L23Trans_C3	0	241.74832813	84	183	ApicalDendrite	211.260799649,289.913143267,
L23Trans_D1	0	200.955241087	105	97	Dendrite	19.1480825496,
L23Trans_D2	0	1527.84631638	52	139	ApicalDendrite	272.213685264,
L23Trans_D2	2	1381.4670467	62	106	ApicalDendrite	122.808172668,
L23Trans_D2	5	191.155109094	24	7	ApicalDendrite	164.917248951,
L2_Alpha	13	232.943467138	24	52	ApicalDendrite	268.864459008,302.434645072,
L2_B1	5	1103.74667941	40	96	ApicalDendrite	212.118204134,
L2_B1	8	93.6966737857	2	90	Dendrite	211.183691918,
L2_B1	10	198.099984751	160	227	Dendrite	222.734754944,
L2_B1	12	1033.37135155	61	40	ApicalDendrite	276.791970569,
L2_B1	24	52.4361659119	13	8	ApicalDendrite	322.535003178,
L2_B1	27	48.8742944593	157	4	Dendrite	164.544647209,
L2_B1	43	241.203487642	20	87	ApicalDendrite	307.560932563,
L2_B1	54	1091.73786235	40	88	ApicalDendrite	317.29578441,
L2_B2	26	1465.98363921	60	92	ApicalDendrite	290.345373318,
L2_B2	30	162.970959325	93	113	Dendrite	225.222253561,
L2_B2	41	325.796509506	29	10	ApicalDendrite	63.1786236383,
L2_B2	44	91.4258336838	156	32	Dendrite	62.3473967448,
L2_B2	45	1439.68343422	46	18	ApicalDendrite	129.47474459,
L2_B2	46	1366.80101603	63	120	ApicalDendrite	216.870729065,
L2_B2	71	65.8792963596	156	7	Dendrite	10.9849453962,
L2_B2	76	1404.56977107	59	68	ApicalDendrite	260.378423531,
L2_B2	108	168.103146295	155	148	Dendrite	229.397656636,
L2_B2	114	100.697598828	10	42	ApicalDendrite	328.569686572,
L2_B2	133	79.4157912336	132	79	Dendrite	40.5196857063,
L2_B2	159	1249.56038621	80	42	ApicalDendrite	324.168849345,
L2_B2	166	1404.56977107	59	68	ApicalDendrite	191.607313742,
L2_B2	168	1246.46841956	63	44	ApicalDendrite	191.607313742,
L2_B2	190	1429.79403608	46	14	ApicalDendrite	74.6508984484,
L2_B2	199	178.086108056	155	163	Dendrite	287.644049473,
L2_B2	211	1298.38854107	63	74	ApicalDendrite	331.377745932,
L2_B2	222	65.3632960191	2	48	Dendrite	185.317461628,
L2_B2	225	1366.80101603	63	120	ApicalDendrite	46.1472818921,
L2_B2	237	217.272639353	160	255	Dendrite	119.60920474,
L2_B2	255	78.3928655584	87	8	Dendrite	125.172089539,
L2_B2	257	1346.23165339	63	106	ApicalDendrite	69.1033380201,
L2_B2	275	1395.0458336	72	20	ApicalDendrite	98.4471231199,
L2_B2	297	1349.91825625	63	109	ApicalDendrite	239.278887661,
L2_B2	307	102.874054941	4	112	Dendrite	264.800984813,
L2_B2	308	1124.42045473	61	100	ApicalDendrite	264.800984813,
L2_B2	315	95.1117924334	4	96	Dendrite	191.300686344,
L2_B2	316	56.5588937731	4	23	Dendrite	191.300686344,
L2_B2	318	1196.05730562	80	12	ApicalDendrite	160.317653471,
L2_B3	2	1094.49718185	51	81	ApicalDendrite	190.913680813,
L2_B3	14	1451.74622246	82	66	ApicalDendrite	338.112387424,
L2_B3	37	305.631020917	160	376	Dendrite	304.534141283,
L2_B3	48	1467.98317221	82	74	ApicalDendrite	292.217700527,
L2_B3	73	1337.76250315	70	9	ApicalDendrite	269.748187757,
L2_B3	76	1356.34225846	78	25	ApicalDendrite	98.8924239516,
L2_B3	79	141.5452524	9	99	ApicalDendrite	241.846303318,
L2_B3	91	250.784311091	10	196	ApicalDendrite	241.315667849,260.993315872,
L2_B3	94	1388.74057775	59	61	ApicalDendrite	169.642197249,333.091814341,
L2_B3	107	1104.75290475	51	87	ApicalDendrite	129.193277425,
L2_B3	124	1417.29934633	59	73	ApicalDendrite	135.559490844,
L2_B3	125	1448.20617363	64	28	ApicalDendrite	166.378535577,172.582217946,
L2_B3	141	191.735284005	155	184	Dendrite	257.30850813,
L2_B3	142	144.220834636	11	53	ApicalDendrite	257.30850813,
L2_B3	146	275.379105483	160	335	Dendrite	162.79599214,245.351899094,
L2_B3	160	1430.07594882	57	64	ApicalDendrite	70.6923136215,258.80503767,
L2_B4	2	174.987654433	90	108	Dendrite	111.555734271,
L2_B4	7	178.112701026	90	111	Dendrite	106.648089153,
L2_Beta	4	1315.59083997	44	0	ApicalDendrite	316.010279252,
L2_Beta	8	1393.8343777	50	10	ApicalDendrite	28.8949235502,236.336058511,
L2_Beta	22	1451.61838889	46	23	ApicalDendrite	142.227834176,
L2_Beta	25	120.259341664	5	97	Dendrite	209.748489138,
L2_Beta	27	236.38544569	4	267	Dendrite	320.191544254,
L2_Beta	29	292.188902544	28	62	ApicalDendrite	185.153301292,
L2_Beta	35	161.101673455	14	73	ApicalDendrite	40.3304109333,
L2_Beta	40	1417.29934633	59	73	ApicalDendrite	223.0683223,
L2_Beta	42	1325.37147446	43	2	ApicalDendrite	257.803220162,
L2_Beta	57	1374.75454662	50	1	ApicalDendrite	250.820326854,
L2_Beta	74	223.813558971	4	251	Dendrite	334.370926613,
L2_Beta	76	1444.69149674	46	20	ApicalDendrite	322.99698921,
L2_Beta	77	281.479072409	31	27	ApicalDendrite	322.99698921,
L2_C1	30	203.714648432	25	50	ApicalDendrite	282.229644119,
L2_C1	40	76.9676653868	120	5	Dendrite	270.976368141,
L2_C1	52	1404.54371907	49	13	ApicalDendrite	70.608876701,
L2_C1	54	1541.89516579	49	72	ApicalDendrite	251.745240979,
L2_C1	67	1427.34075399	41	52	ApicalDendrite	55.9456759039,
L2_C1	73	111.209786809	84	53	ApicalDendrite	194.726675591,
L2_C1	93	47.7295118055	160	11	Dendrite	36.3086802804,309.424793516,
L2_C1	94	164.633774344	131	97	Dendrite	236.220536298,
L2_C1	95	131.155052111	155	111	Dendrite	134.25660969,
L2_C1	117	1106.43375107	51	88	ApicalDendrite	226.964882932,
L2_C1	130	83.7669543748	120	20	Dendrite	257.814571725,
L2_C1	134	1347.25368082	48	2	ApicalDendrite	274.325175793,
L2_C1	138	1423.24491811	41	50	ApicalDendrite	339.975005621,
L2_C1	142	1091.94595834	66	89	ApicalDendrite	50.2856323397,
L2_C1	155	239.103093322	20	84	ApicalDendrite	107.811885054,
L2_C1	160	196.275332467	96	140	Dendrite	263.054340679,
L2_C1	171	200.224160243	155	192	Dendrite	150.404401569,
L2_C1	172	42.4782857288	95	6	Dendrite	150.404401569,
L2_C1	209	162.35075762	139	111	Dendrite	255.856694145,
L2_C1	213	115.43350714	117	24	Dendrite	260.867888949,
L2_C1	217	292.361586338	28	63	ApicalDendrite	305.174053476,
L2_C1	240	77.2661550428	13	45	ApicalDendrite	243.462082512,
L2_C1	251	1538.00633109	64	66	ApicalDendrite	269.751405586,
L2_C1	256	47.9494144619	12	7	ApicalDendrite	69.4219120949,
L2_C1	277	121.639930277	5	99	Dendrite	63.1923732945,
L2_C1	278	71.5274323173	141	5	Dendrite	63.1923732945,
L2_C1	297	119.330199607	116	26	Dendrite	200.404301934,
L2_C1	311	128.821544682	5	106	Dendrite	217.958037359,
L2_C1	317	5.70462795845	94	4	Dendrite	1.2449814616,
L2_C1	333	80.987821504	155	34	Dendrite	10.8508716058,
L2_C1	339	205.631173861	84	151	ApicalDendrite	97.2577009945,
L2_C2	9	98.3640105391	127	8	Dendrite	217.854256983,
L2_C2	13	1291.14108438	52	18	ApicalDendrite	196.404531714,
L2_C2	26	1420.63688286	46	12	ApicalDendrite	72.3836188079,
L2_C2	27	972.497613893	66	9	ApicalDendrite	72.3836188079,
L2_C2	28	967.64349498	66	6	ApicalDendrite	72.3836188079,
L2_C2	36	222.19776944	18	55	ApicalDendrite	44.2967593811,
L2_C2	52	101.368813439	123	33	Dendrite	193.877146106,
L2_C2	53	12.5789863588	85	21	Dendrite	193.877146106,
L2_C2	54	1358.35719152	71	3	ApicalDendrite	193.877146106,
L2_C2	55	1423.46147878	79	68	ApicalDendrite	193.877146106,
L2_C2	106	1134.86295915	40	116	ApicalDendrite	3.4691713638,
L2_C2	120	1117.14848066	51	94	ApicalDendrite	270.307378762,
L2_C2	129	1093.43885782	66	90	ApicalDendrite	221.243981249,
L2_C2	134	1092.01885269	61	80	ApicalDendrite	17.3138922899,
L2_C2	138	226.502650332	18	62	ApicalDendrite	288.324960752,
L2_C2	139	260.462776123	36	5	ApicalDendrite	288.324960752,
L2_C2	161	186.728528699	24	3	ApicalDendrite	109.2941755,
L2_C2	208	1179.33869614	62	0	ApicalDendrite	201.20767257,
L2_C2	230	228.563452052	27	11	ApicalDendrite	110.385534791,
L2_C2	232	1515.06918007	52	133	ApicalDendrite	263.866921116,
L2_C2	244	79.4704271201	2	71	Dendrite	166.48621548,
L2_C2	265	869.963879386	38	543	ApicalDendrite	250.158512211,290.498901022,
L2_C2	279	199.16967325	135	184	Dendrite	186.760970618,
L2_C2	280	1471.52175823	78	75	ApicalDendrite	288.760399987,
L2_C2	289	1383.10578198	45	18	ApicalDendrite	3.19665448412,
L2_C2	293	1070.58068782	61	66	ApicalDendrite	148.77273323,192.286321423,
L2_C2	299	190.289678435	90	120	Dendrite	64.9329533108,
L2_C2	300	72.6265932473	9	7	ApicalDendrite	64.9329533108,
L2_C2	332	1112.79468416	61	92	ApicalDendrite	30.0068598872,
L2_C2	335	1222.28093933	67	31	ApicalDendrite	109.908187691,
L2_C2	339	1432.61800894	52	90	ApicalDendrite	124.61895673,
L2_C2	391	301.251021708	18	149	ApicalDendrite	263.324190595,
L2_C2	394	1148.77229414	61	117	ApicalDendrite	85.51347715,
L2_C2	395	204.968052429	84	150	ApicalDendrite	85.51347715,
L2_C2	421	1249.01751514	62	34	ApicalDendrite	116.742972317,
L2_C2	435	1241.13419878	80	37	ApicalDendrite	148.242838476,
L2_C2	443	1093.19271672	51	80	ApicalDendrite	246.811638156,
L2_C2	454	1188.71848074	40	147	ApicalDendrite	338.06673319,
L2_C2	473	1060.9318946	66	68	ApicalDendrite	251.030511396,
L2_C2	499	175.719354623	84	129	ApicalDendrite	49.1943440698,
L2_C2	505	76.2203521312	93	11	Dendrite	247.399620325,
L2_C2	511	133.66342226	9	94	ApicalDendrite	232.98540587,
L2_C2	512	266.641626569	10	210	ApicalDendrite	232.98540587,
L2_C2	560	46.3238093843	112	9	Dendrite	31.3564050352,182.862708226,
L2_C2	574	1123.99384749	40	109	ApicalDendrite	310.3975951,
L2_C2	575	1405.68059836	62	120	ApicalDendrite	310.3975951,
L2_C2	576	1163.4962178	66	136	ApicalDendrite	310.3975951,
L2_C2	577	1113.92872454	40	103	ApicalDendrite	101.855227556,
L2_C2	579	1189.81366046	63	8	ApicalDendrite	101.855227556,
L2_C2	580	106.414865506	126	22	Dendrite	246.122827877,
L2_C2	582	125.583035748	93	65	Dendrite	168.813000635,
L2_C2	620	76.9579025893	93	13	Dendrite	90.5358047538,
L2_C2	621	177.960797975	22	11	ApicalDendrite	176.032032609,
L2_C2	633	45.7500739406	112	7	Dendrite	53.6897358109,
L2_C2	656	1387.64312205	71	20	ApicalDendrite	234.138817088,
L2_C2	657	1259.833617	58	4	ApicalDendrite	210.45234071,234.138817088,
L2_C2	658	1378.99673232	78	34	ApicalDendrite	210.45234071,
L2_C2	683	1369.15842248	48	12	ApicalDendrite	85.5569701731,
L2_C2	708	117.835175613	87	42	Dendrite	293.712209086,
L2_C2	711	250.04027111	18	92	ApicalDendrite	237.890911496,
L2_C2	751	1407.10064277	78	47	ApicalDendrite	196.222630503,
L2_C2	773	223.196649602	91	37	Dendrite	186.095847756,
L2_C2	787	282.441593286	18	125	ApicalDendrite	238.997510776,
L2_C2	788	181.816932093	24	0	ApicalDendrite	238.997510776,
L2_C2	803	1215.19311254	63	25	ApicalDendrite	47.2741829485,
L2_C2	824	1319.24278246	59	24	ApicalDendrite	331.278293272,
L2_C2	836	1468.92058539	81	90	ApicalDendrite	171.911332897,
L2_C2	838	146.278686687	166	50	Dendrite	260.087744847,
L2_C2	842	1245.13109698	62	31	ApicalDendrite	307.332526819,
L2_C2	843	1237.43699473	63	38	ApicalDendrite	307.332526819,
L2_C2	855	1185.77290089	67	6	ApicalDendrite	53.8888473718,
L2_C2	865	150.101760339	99	21	Dendrite	315.77192959,
L2_C2	866	1548.99414379	64	69	ApicalDendrite	315.77192959,
L2_C2	871	106.864230044	5	77	Dendrite	202.068677252,
L2_C2	873	1223.2527747	40	167	ApicalDendrite	202.068677252,253.67952053,
L2_C2	874	1332.34322596	59	32	ApicalDendrite	253.67952053,
L2_C2	904	240.839038637	123	211	Dendrite	180.916224672,
L2_C2	905	1196.40551689	62	9	ApicalDendrite	180.916224672,
L2_C2	913	1210.7130964	62	17	ApicalDendrite	9.31942347277,
L2_C2	952	1442.07576078	78	62	ApicalDendrite	333.407246877,
L2_C2	966	193.853899036	160	218	Dendrite	273.454223082,
L2_C2	967	907.070263381	38	567	ApicalDendrite	273.454223082,
L2_C2	972	1031.69631412	51	39	ApicalDendrite	84.3269886115,
L2_C2	976	93.0262854236	163	40	Dendrite	275.717674674,
L2_C2	992	1098.76639045	61	83	ApicalDendrite	256.643891233,
L2_C2	1001	1290.73317779	63	70	ApicalDendrite	24.6663392398,
L2_C2	1013	184.597276719	90	114	Dendrite	58.7977905667,
L2_C2	1025	901.742157966	38	563	ApicalDendrite	25.8939668597,63.8293114965,
L2_C2	1042	94.8935686138	87	23	Dendrite	210.011270467,
L2_C2	1043	1284.52993231	67	76	ApicalDendrite	210.011270467,
L2_C2	1049	1307.6245137	57	7	ApicalDendrite	188.873593912,
L2_C2	1050	1292.11428336	79	2	ApicalDendrite	138.271416472,
L2_C2	1056	185.818651788	149	88	Dendrite	178.771057306,
L2_C2	1057	166.109104454	10	98	ApicalDendrite	178.771057306,
L2_C2	1086	1369.15842248	48	12	ApicalDendrite	55.6331685929,
L2_C2	1109	1302.89545889	63	76	ApicalDendrite	174.551257928,
L2_C2	1112	91.2986917413	164	33	Dendrite	83.5168612272,92.3197266042,
L2_C2	1114	912.10966404	38	570	ApicalDendrite	92.3197266042,
L2_C2	1150	125.776255968	138	75	Dendrite	272.508042755,
L2_C2	1173	255.895955629	33	1	ApicalDendrite	253.988905309,
L2_C2	1182	421.554631859	35	95	ApicalDendrite	269.172553371,
L2_C2	1183	228.849315662	32	5	ApicalDendrite	269.172553371,
L2_C2	1208	137.901032118	149	38	Dendrite	335.263865493,
L2_C2	1209	51.4258755428	147	1	Dendrite	335.263865493,
L2_C2	1230	1286.20221978	63	68	ApicalDendrite	293.241875902,325.435395923,
L2_C2	1239	254.634176271	18	99	ApicalDendrite	316.476599117,
L2_C2	1244	47.9924938146	160	12	Dendrite	284.910175125,
L2_C2	1249	1371.62911039	79	43	ApicalDendrite	168.621149412,
L2_C2	1253	226.291859265	135	209	Dendrite	21.6347216404,
L2_C2	1254	156.98671896	9	120	ApicalDendrite	21.6347216404,
L2_C2	1258	1227.03557447	80	29	ApicalDendrite	327.653408713,
L2_C2	1267	239.329678817	134	93	Dendrite	117.17760416,
L2_C2	1278	126.58215951	11	46	ApicalDendrite	9.72017807021,
L2_C2	1281	733.556896224	38	457	ApicalDendrite	39.2017209873,
L2_C2	1283	1177.2294498	66	146	ApicalDendrite	4.09370502897,
L2_C2	1300	1270.63945072	58	9	ApicalDendrite	285.996116778,
L2_C2	1307	242.951792425	24	60	ApicalDendrite	156.891038265,
L2_C2	1314	46.0914265284	161	6	Dendrite	309.021045649,
L2_C2	1322	120.733048278	148	10	Dendrite	138.878837795,
L2_C2	1382	230.636739301	4	258	Dendrite	146.16613576,
L2_C2	1403	1088.34400513	51	77	ApicalDendrite	252.062784319,
L2_C2	1415	49.1708830011	113	7	Dendrite	89.2676585711,
L2_C2	1416	1401.8963882	62	118	ApicalDendrite	287.03818169,
L2_C2	1421	1050.76218214	40	59	ApicalDendrite	256.27754501,
L2_C2	1430	204.841042801	135	190	Dendrite	309.246023364,
L2_C2	1456	1290.04105381	62	57	ApicalDendrite	249.843544215,
L2_C2	1477	270.654886917	31	18	ApicalDendrite	263.268269897,
L2_C2	1486	1100.57159541	61	84	ApicalDendrite	49.6369006252,
L2_C2	1493	1414.51029476	73	1	ApicalDendrite	228.009533287,
L2_C2	1495	48.4092540146	106	19	Dendrite	293.961361786,
L2_C2	1496	1154.52112005	61	121	ApicalDendrite	293.961361786,
L2_C2	1503	81.3193459911	164	24	Dendrite	73.9612460443,
L2_C2	1504	340.57389151	30	13	ApicalDendrite	73.9612460443,
L2_C2	1507	1296.82399014	60	9	ApicalDendrite	191.025458635,
L2_C2	1520	1200.07134976	62	11	ApicalDendrite	311.669364729,
L2_C2	1527	1325.72664505	52	36	ApicalDendrite	61.425528896,
L2_C2	1528	1046.96611991	40	56	ApicalDendrite	61.425528896,
L2_C2	1551	1271.48338576	63	60	ApicalDendrite	274.449230545,
L2_C2	1553	1442.77913335	52	97	ApicalDendrite	87.9577380631,
L2_C2	1557	108.521271649	138	52	Dendrite	177.39006179,
L2_C2	1562	1467.60322096	73	23	ApicalDendrite	305.355836623,
L2_C2	1564	144.291452042	84	94	ApicalDendrite	25.0863496793,
L2_C2	1574	200.493016708	17	50	ApicalDendrite	182.705152259,
L2_C2	1577	1289.44827669	59	5	ApicalDendrite	148.949417435,
L2_C2	1578	1161.72642654	66	135	ApicalDendrite	148.949417435,
L2_C2	1589	234.361114905	84	172	ApicalDendrite	256.474548413,
L2_C2	1605	52.1484196428	119	3	Dendrite	113.852510051,
L2_C2	1612	1224.74635765	51	155	ApicalDendrite	263.532507722,
L2_C2	1618	1229.88895085	67	36	ApicalDendrite	336.628457732,
L2_C2	1627	89.9265525461	4	85	Dendrite	327.423329615,
L2_C2	1641	154.298821736	160	172	Dendrite	215.530105325,
L2_C2	1642	97.7855311134	90	33	Dendrite	215.530105325,
L2_C2	1649	73.1527929057	147	33	Dendrite	81.9758228712,
L2_C2	1650	1313.67609718	79	19	ApicalDendrite	81.9758228712,
L2_C2	1651	1489.73340764	64	47	ApicalDendrite	81.9758228712,
L2_C2	1655	188.266821167	105	88	Dendrite	266.665284127,
L2_C2	1662	54.0729742972	138	1	Dendrite	316.519638829,
L2_C2	1674	1059.97920623	51	60	ApicalDendrite	302.882253287,
L2_C2	1707	163.339039182	10	94	ApicalDendrite	224.879286052,
L2_C2	1733	1285.63113083	53	18	ApicalDendrite	267.144067984,315.598511727,
L2_C2	1734	1408.06917082	79	63	ApicalDendrite	267.144067984,
L2_C2	1735	1440.24571417	82	62	ApicalDendrite	315.598511727,
L2_C2	1770	294.253847592	28	67	ApicalDendrite	8.14014858147,
L2_C2	1778	340.492278213	35	25	ApicalDendrite	220.623271413,
L2_C3	8	1345.04246335	81	22	ApicalDendrite	221.628807138,229.227241943,
L2_C3	17	182.168344438	11	72	ApicalDendrite	55.8091010044,
L2_C3	22	1402.09879809	64	3	ApicalDendrite	142.813106617,
L2_C3	25	1316.65883368	82	2	ApicalDendrite	190.96758326,
L2_C3	34	1380.8217024	56	3	ApicalDendrite	290.328120088,
L2_C3	36	191.306224271	17	39	ApicalDendrite	227.896011781,
L2_C3	48	738.219527811	38	460	ApicalDendrite	197.025314706,
L2_C3	72	904.727678413	38	565	ApicalDendrite	197.291147923,
L2_C3	76	175.796521522	152	2	Dendrite	334.712259655,
L2_C3	90	262.773036624	134	116	Dendrite	267.637132179,
L2_C3	91	1054.79428011	51	56	ApicalDendrite	267.637132179,
L2_C3	104	1059.12327026	51	59	ApicalDendrite	170.034624809,
L2_C3	105	248.405271502	104	41	Dendrite	206.254277345,
L2_C3	108	140.730264041	11	50	ApicalDendrite	248.032693805,
L2_C3	115	1253.56060741	80	44	ApicalDendrite	230.179175566,
L2_C3	155	917.108823975	38	574	ApicalDendrite	30.6692515563,
L2_C3	161	1455.25049384	46	25	ApicalDendrite	91.3163196115,
L2_C3	163	675.325829345	38	424	ApicalDendrite	149.434841234,
L2_C3	167	1288.04734463	59	4	ApicalDendrite	145.993133979,290.467912667,
L2_C3	199	1073.23373216	61	68	ApicalDendrite	258.722013208,
L2_C3	200	1085.91587166	66	85	ApicalDendrite	258.722013208,330.986832675,
L2_C3	203	138.536688984	10	80	ApicalDendrite	157.716541188,
L2_C3	205	1187.21067608	80	6	ApicalDendrite	260.780196077,
L2_C3	207	266.883113926	10	211	ApicalDendrite	332.772084614,
L2_C3	218	204.584874013	135	189	Dendrite	12.2230473905,
L2_C3	225	242.15561768	10	188	ApicalDendrite	288.163324866,
L2_C3	236	1560.95133232	64	72	ApicalDendrite	175.031240437,
L2_C3	245	1479.61346065	49	43	ApicalDendrite	58.4535747591,
L2_C3	247	1334.13519128	81	15	ApicalDendrite	319.974194269,
L2_C3	255	280.373432203	135	273	Dendrite	69.1520196064,
L2_C3	257	1322.44712877	81	7	ApicalDendrite	256.110400822,
L2_C3	282	1408.43188251	55	14	ApicalDendrite	123.701059807,
L2_C3	287	1184.8004699	67	5	ApicalDendrite	94.9376690952,
L2_C3	290	1464.82380064	64	36	ApicalDendrite	202.363932126,
L2_C3	291	209.838480758	11	90	ApicalDendrite	164.218542972,
L2_C3	297	971.894718387	51	3	ApicalDendrite	268.142946338,
L2_C3	314	1446.3455354	77	54	ApicalDendrite	113.239667506,
L2_C3	324	88.01869604	90	17	Dendrite	315.584041943,
L2_C3	344	225.756841798	104	16	Dendrite	169.709375734,254.718083194,
L2_C3	346	236.039387399	104	32	Dendrite	283.0108013,
L2_C4	16	1357.58426543	63	114	ApicalDendrite	236.229173782,
L2_D1	3	207.064063045	105	106	Dendrite	129.0446402,
L2_D1	7	1195.02327204	51	137	ApicalDendrite	93.7474056795,
L2_D1	8	1305.37369707	57	6	ApicalDendrite	93.7474056795,
L2_D1	28	1415.71471942	50	21	ApicalDendrite	92.6587158061,
L2_D1	62	223.414062931	100	122	Dendrite	113.069918579,
L2_D1	88	236.679358474	105	131	Dendrite	30.521476782,
L2_D1	98	274.336985959	135	262	Dendrite	186.72620845,
L2_D1	104	1220.56781983	63	28	ApicalDendrite	317.7189727,
L2_D2	11	1332.25865647	81	14	ApicalDendrite	81.2105173383,
L2_D2	23	1509.54980199	57	98	ApicalDendrite	32.7273645684,
L2_D2	28	62.0991351141	129	48	Dendrite	301.469710488,
L2_D2	33	1122.72327996	51	98	ApicalDendrite	117.275657322,
