t	Vm run 00	Vm run 01	Vm run 02	Vm run 03	Vm run 04	Vm run 05
156.75	-75.8730302072	-75.6704953944	-75.8500049951	-78.3653195213	-75.2890463255	-76.867783565
156.775	-75.8490371321	-75.6160937766	-75.8702876571	-78.3732325115	-75.2808555835	-76.880500345
156.8	-75.8285336862	-75.564898057	-75.8909296876	-78.3811458742	-75.2732050319	-76.8934009232
156.825	-75.8112011019	-75.5168502998	-75.9119215861	-78.3890556572	-75.2663116515	-76.9064789029
156.85	-75.7967492285	-75.4719415503	-75.9332528812	-78.396959071	-75.2603435103	-76.9197286977
156.875	-75.7849155278	-75.4301795147	-75.9542332353	-78.4048543817	-75.2554271463	-76.933145375
156.9	-75.7754634898	-75.3915692713	-75.9738100887	-78.4127408161	-75.2516542801	-76.9467245165
156.925	-75.768180731	-75.3561030026	-75.9910643345	-78.4206184673	-75.2490877607	-76.9604620956
156.95	-75.7628769489	-75.3237555931	-76.0054495833	-78.4284881924	-75.2477667386	-76.9743543723
156.975	-75.7593818561	-75.2944838238	-76.0168039125	-78.436351502	-75.2477111016	-76.9883978042
157.0	-75.7575431693	-75.2682276114	-76.0252597685	-78.4442104437	-75.248925238	-77.0025889739
157.025	-75.7572247047	-75.2449122827	-76.031136016	-78.4520674832	-75.2514011987	-77.0169245299
157.05	-75.7583046063	-75.2244512508	-76.0348476497	-78.459925386	-75.2551213356	-77.0314011411
157.075	-75.7606737234	-75.2067487176	-76.0368414048	-78.4677871038	-75.260060487	-77.0460154611
157.1	-75.7642341398	-75.1917021941	-76.0375544555	-78.4756556687	-75.2661877775	-77.0607641037
157.125	-75.7688978518	-75.1792047344	-76.0373904912	-78.4835340953	-75.2734680917	-77.0756436254
157.15	-75.7745855906	-75.1691468496	-76.0367077525	-78.4914252953	-75.2818632737	-77.0906505151
157.175	-75.7812257769	-75.1614180991	-76.0358147999	-78.499332003	-75.2913328478	-77.1057811889
157.2	-75.788753598	-75.1559083849	-76.0349710001	-78.5072567149	-75.3018340466	-77.1210319898
157.225	-75.7971101964	-75.1525089777	-76.0343896899	-78.5152016415	-75.313321252	-77.1363991903
157.25	-75.8062419574	-75.1511133137	-76.0342426879	-78.5231686731	-75.3257452598	-77.151878998
157.275	-75.8160998835	-75.1516175945	-76.0346653166	-78.5311593573	-75.3390528429	-77.1674675626
157.3	-75.826639043	-75.1539212246	-76.0357614307	-78.5391748885	-75.353186919	-77.1831609845
157.325	-75.8378180737	-75.1579271156	-76.037608165	-78.5472161073	-75.3680873809	-77.198955324
157.35	-75.8495987249	-75.1635418816	-76.0402602533	-78.5552835086	-75.3836924459	-77.2148466112
157.375	-75.861945426	-75.1706759493	-76.0437538604	-78.5633772567	-75.3999402754	-77.2308308552
157.4	-75.8748248729	-75.1792435988	-76.0481099192	-78.5714972054	-75.4167706127	-77.2469040546
157.425	-75.8882050802	-75.189162953	-76.0533369972	-78.5796430106	-75.4341262332	-77.2630622059
157.45	-75.9020536207	-75.2003559258	-76.0594337313	-78.5878142433	-75.4519540832	-77.2793013128
157.475	-75.9163355166	-75.2127481399	-76.0663908785	-78.5960104338	-75.4702060529	-77.2956173945
157.5	-75.9310115988	-75.2262688235	-76.0741930295	-78.6042310529	-75.4888393893	-77.3120064933
157.525	-75.9460379337	-75.2408506904	-76.0828200325	-78.6124754647	-75.5078167925	-77.3284646816
157.55	-75.9613664533	-75.2564298101	-76.0922481689	-78.6207428805	-75.5271053691	-77.3449880683
157.575	-75.9769465243	-75.2729454721	-76.1024511193	-78.6290323302	-75.5466741444	-77.3615728047
157.6	-75.9927270118	-75.2903400459	-76.1134007517	-78.6373426506	-75.5664910008	-77.3782150894
157.625	-76.0086583929	-75.3085588416	-76.1250677593	-78.6456724896	-75.5865203388	-77.3949111731
157.65	-76.0246945932	-75.32754997	-76.1374221719	-78.6540203201	-75.6067223166	-77.4116573623
157.675	-76.0407943615	-75.3472642068	-76.1504337623	-78.66238446	-75.6270537602	-77.4284500225
157.7	-76.0569221268	-75.3676548584	-76.1640723624	-78.6707630938	-75.6474702727	-77.4452855814
157.725	-76.0730483697	-75.388677633	-76.1783081078	-78.679154296	-75.6679288549	-77.4621605308
157.75	-76.089149591	-75.4102905156	-76.1931116213	-78.6875560512	-75.6883904187	-77.4790714287
157.775	-76.1052079793	-75.4324536473	-76.208454148	-78.6959629448	-75.7088217767	-77.4960149006
157.8	-76.1212108779	-75.4551292104	-76.2243076516	-78.7043597662	-75.7291969191	-77.511591593
157.825	-76.1371501389	-75.4782813171	-76.2406448799	-78.7127158078	-75.749497561	-77.5241598986
157.85	-76.1530214326	-75.5018759043	-76.2574394065	-78.720983172	-75.7697130617	-77.5326737243
157.875	-76.1688235634	-75.5258806327	-76.2746656542	-78.7290998218	-75.7898398638	-77.536825394
157.9	-76.184557827	-75.5502647908	-76.2922989054	-78.7369959738	-75.8098640066	-77.5368651127
157.925	-76.2002274298	-75.5749992041	-76.3103153017	-78.7446016714	-75.8297403758	-77.5333663045
157.95	-76.2158369789	-75.6000561487	-76.3286918376	-78.7518536839	-75.8493861263	-77.5270393883
157.975	-76.2313920491	-75.6254092703	-76.3474063485	-78.7587006345	-75.8686910106	-77.5186107927
158.0	-76.2468988215	-75.6510335075	-76.3664374959	-78.7651059921	-75.8875368968	-77.5087548707
158.025	-76.2623637899	-75.6769050201	-76.3857647506	-78.7710490825	-75.9058174841	-77.4980617124
158.05	-76.2777935284	-75.7030011222	-76.4053683745	-78.7765245355	-75.9234526866	-77.4870269297
158.075	-76.2931945106	-75.7293002191	-76.4252294024	-78.7815406675	-75.9403960194	-77.4760551865
158.1	-76.3085729751	-75.7557817498	-76.4453296223	-78.786117258	-75.9566358035	-77.4654682847
158.125	-76.3239348272	-75.7824261324	-76.4656515572	-78.7902830898	-75.9721920215	-77.4555150986
158.15	-76.3392855726	-75.8092147145	-76.4861784458	-78.7940735159	-75.9871107186	-77.4463822028
158.175	-76.3546302752	-75.8361297266	-76.5068942237	-78.7975282253	-76.0014574651	-77.4382042786
158.2	-76.3699735346	-75.8631542398	-76.5277835046	-78.8006892977	-76.0153109161	-77.4310736587
158.225	-76.3853189678	-75.890272126	-76.5488315616	-78.8035995883	-76.0287570657	-77.4250486932
158.25	-76.4006679326	-75.9174680212	-76.5700243087	-78.8063014397	-76.0418844783	-77.4201608576
158.275	-76.4160179063	-75.9447272922	-76.5913482816	-78.8088356997	-76.0547805593	-77.4164206652
158.3	-76.4313612549	-75.9720360044	-76.6127906188	-78.811241008	-76.0675288058	-77.4138225106
158.325	-76.4466849291	-75.9993808933	-76.6343390429	-78.8135533121	-76.0802069119	-77.4123485932
158.35	-76.4619711998	-76.0267493366	-76.6559818403	-78.8158055709	-76.0928855807	-77.4119720662
158.375	-76.4771991908	-76.0541293286	-76.677707842	-78.8180276091	-76.1056278951	-77.4126595443
158.4	-76.4923468039	-76.0815094562	-76.6995064028	-78.8202460865	-76.1184891149	-77.4143730861
158.425	-76.507392641	-76.1088788761	-76.7213673812	-78.8224845557	-76.1315167841	-77.4170717484
158.45	-76.5223176364	-76.1362272926	-76.7432811176	-78.8247635822	-76.1447510559	-77.420712798
158.475	-76.5371062452	-76.1635449373	-76.7652384139	-78.8271009074	-76.1582251595	-77.4252526442
158.5	-76.5517471498	-76.1908225491	-76.7872305115	-78.82951164	-76.171965952	-77.4306475527
158.525	-76.5662335225	-76.2180513552	-76.8092490707	-78.8320084619	-76.1859944975	-77.4368541825
158.55	-76.5805629306	-76.2452230522	-76.8312861494	-78.8346018409	-76.2003266085	-77.443829984
158.575	-76.5947369802	-76.2723297889	-76.8533341829	-78.8373002415	-76.2149732911	-77.4515334883
158.6	-76.608760793	-76.2993641488	-76.8753859639	-78.8401103304	-76.2299410721	-77.4599245098
158.625	-76.6226423986	-76.3263191331	-76.8974346241	-78.8430371731	-76.2452322272	-77.4689642824
158.65	-76.6363921026	-76.3531881451	-76.919473616	-78.8460844175	-76.2608449661	-77.4786155445
158.675	-76.650021877	-76.3799649733	-76.9414966963	-78.8492544661	-76.27677364	-77.4888425835
158.7	-76.6635366027	-76.4066437771	-76.9634979097	-78.8525486335	-76.293009023	-77.4996112503
158.725	-76.6769215766	-76.4332190709	-76.9854715749	-78.8559672906	-76.309538696	-77.5108889517
158.75	-76.6901355352	-76.4596856839	-77.0074122708	-78.8595099958	-76.3263475303	-77.5226446252
158.775	-76.703113167	-76.4860386407	-77.0293148239	-78.8631756123	-76.3434182479	-77.5348487018
158.8	-76.7157749726	-76.512272924	-77.0511742971	-78.866962414	-76.3607320225	-77.5474730612
158.825	-76.7280398673	-76.5383831267	-77.0729859789	-78.8708681799	-76.3782690815	-77.5604909796
158.85	-76.7398365572	-76.5643630567	-77.0947453731	-78.8748902776	-76.396009273	-77.5738770755
158.875	-76.7511115191	-76.5902053847	-77.1164481904	-78.879025737	-76.4139325721	-77.5876072523
158.9	-76.7618330749	-76.6159014191	-77.1380903387	-78.883271316	-76.4320195065	-77.6016586412
158.925	-76.6849624643	-76.6414410581	-77.1596679155	-78.8876235569	-76.450251496	-77.6160095434
158.95	-76.5742123979	-76.6668129294	-77.1811771999	-78.892078837	-76.4686111033	-77.6306393738
158.975	-76.448506377	-76.6920046907	-77.2026146453	-78.8966334115	-76.4870822029	-77.6455286063
159.0	-76.3169921462	-76.7170034436	-77.2239768718	-78.9012834515	-76.5056500769	-77.6606587202
159.025	-76.1850275702	-76.7419335827	-77.2452606601	-78.9060250763	-76.5243014492	-77.676012149
159.05	-76.0559887469	-76.7667671685	-77.2664629444	-78.9108543817	-76.5430244695	-77.6915722311
159.075	-75.9320095905	-76.7914667833	-77.2875808066	-78.9157674636	-76.5571900084	-77.7073231632
159.1	-75.8143823783	-76.8160013413	-77.3086114704	-78.9207604385	-76.5631224676	-77.7232499556
159.125	-75.7038157207	-76.840346078	-77.3295522955	-78.925829461	-76.5596033376	-77.7393383891
159.15	-75.6006140861	-76.864481334	-77.3504007726	-78.930970738	-76.5472076814	-77.7555749755
159.175	-75.5048061314	-76.8883916471	-77.3711545185	-78.9361805409	-76.5273970202	-77.7719469188
159.2	-75.4162369378	-76.9120651148	-77.3918112712	-78.9414552156	-76.5019036725	-77.7884420793
159.225	-75.3346341137	-76.9354929131	-77.4123688861	-78.9467911909	-76.4724021412	-77.8050489393
159.25	-75.2596548561	-76.9586688986	-77.4328253314	-78.9521849847	-76.4403639251	-77.8217565704
159.275	-75.1909191374	-76.9815892607	-77.453178685	-78.9576332093	-76.4070123194	-77.8385546029
159.3	-75.1280327953	-77.0042522067	-77.4734271057	-78.9631325743	-76.3733264368	-77.8554331958
159.325	-75.0706032803	-77.0266576725	-77.4935687293	-78.9686798842	-76.3400666786	-77.872383009
159.35	-75.0182500747	-77.0488070564	-77.5136014511	-78.9742720242	-76.307807344	-77.8893951757
159.375	-74.9706112571	-77.0707029755	-77.5335225998	-78.9799059279	-76.2769694004	-77.9064612765
159.4	-74.9273472959	-77.0923490444	-77.5533285661	-78.9855785235	-76.2478503018	-77.9235733136
159.425	-74.8881428746	-77.1137496756	-77.5730144703	-78.9912866589	-76.2206497288	-77.9407236863
159.45	-74.8527073414	-77.1349099029	-77.5925739515	-78.9970270137	-76.1954911056	-77.9579051667
159.475	-74.8207742266	-77.1558352246	-77.6119991542	-79.0027960114	-76.1724392044	-77.9751108772
159.5	-74.7921001497	-77.1765314689	-77.6312809102	-79.0085897428	-76.151514328	-77.9923342668
159.525	-74.7664633591	-77.1970046765	-77.6504090669	-79.0144039156	-76.1327035989	-78.0095690902
159.55	-74.7436620726	-77.2172610018	-77.6693728993	-79.0202338358	-76.1159698578	-78.0268093862
159.575	-74.7235127446	-77.2373066304	-77.6881615567	-79.0260744271	-76.1012586153	-78.0440494577
159.6	-74.705848343	-77.2571477102	-77.7067645008	-79.0319202597	-76.0885034392	-78.0612838522
159.625	-74.6905166913	-77.2767902958	-77.7251719051	-79.0377655356	-76.077630092	-78.0785073442
159.65	-74.6773789136	-77.2962403042	-77.743374992	-79.0436039824	-76.0685596817	-78.0957149176
159.675	-74.6665461193	-77.3155034803	-77.7613611555	-79.0494286174	-76.0612110341	-78.112901751
159.7	-74.6578794492	-77.334585371	-77.7791057627	-79.0552313586	-76.0555024575	-78.1300632033
159.725	-74.651230887	-77.3533322614	-77.7965666589	-79.0610025145	-76.0513531926	-78.1471948016
159.75	-74.6464686886	-77.3714141756	-77.8136848382	-79.0667302576	-76.0486845713	-78.1642922303
159.775	-74.6434761657	-77.3884299052	-77.8303906082	-79.0724002242	-76.0474208049	-78.1813513216
159.8	-74.6421486347	-77.4040228749	-77.84661239	-79.0779953762	-76.0474894033	-78.1983680476
159.825	-74.6423910969	-77.4179509605	-77.8622852797	-79.083496198	-76.0488213134	-78.2153385127
159.85	-74.6441165755	-77.4301064444	-77.8773575571	-79.0888812295	-76.0513508855	-78.2322589475
159.875	-74.6472448852	-77.4405031071	-77.8917944804	-79.0941278664	-76.0550157546	-78.2491257032
159.9	-74.6517016891	-77.4492482942	-77.9055795282	-79.0992133235	-76.0597566888	-78.265935246
159.925	-74.6574177047	-77.4565120787	-77.9187127572	-79.1041156412	-76.0655174341	-78.2826841524
159.95	-74.664327902	-77.4624998656	-77.9312065687	-79.1088146312	-76.0722445634	-78.2993691054
159.975	-74.6723705655	-77.4674308398	-77.9430802907	-79.1132926814	-76.0798873343	-78.3159868905
160.0	-74.6814862092	-77.4715224608	-77.9543553082	-79.1175353712	-76.0879372211	-78.3325341258
160.025	-74.6916164493	-77.4749802057	-77.9650519003	-79.1215318781	-76.095482499	-78.3490063931
160.05	-74.7027030091	-77.4779914508	-77.9751880651	-79.1252751788	-76.1015464466	-78.3653967706
160.075	-74.7146870194	-77.480722402	-77.9847799444	-79.1287620662	-76.1053600671	-78.3816941924
160.1	-74.7275087079	-77.4833171533	-77.9938431722	-79.1319930124	-76.1064724966	-78.3978822207
160.125	-74.7411074893	-77.485898147	-78.0023944954	-79.1349719117	-76.1047415846	-78.4139386782
160.15	-74.7554223938	-77.4885674971	-78.0104531933	-79.1377057386	-76.1002685719	-78.4298362777
160.175	-74.7703927336	-77.4914087896	-78.0136328432	-79.1402041521	-76.093320387	-78.4455440977
160.2	-74.7859588896	-77.4944890944	-78.0084639592	-79.1424790744	-76.0842607182	-78.4610295774
160.225	-74.8020630916	-77.4978610135	-77.993827862	-79.1445442642	-76.0734968305	-78.4762606614
160.25	-74.8186500577	-77.5015634627	-77.970320676	-79.1464149042	-76.0614421324	-78.491207778
160.275	-74.835667394	-77.5056205071	-77.9393855177	-79.1481072124	-76.0484918486	-78.5058454368
160.3	-74.8530657292	-77.5100392439	-77.9027236265	-79.1496380881	-76.0350086129	-78.5201533362
160.325	-74.8707986382	-77.5148085066	-77.8619799222	-79.1510247945	-76.0213151253	-78.5341169679
160.35	-74.8888224575	-77.5198996532	-77.8186038735	-79.1522846829	-76.0076915926	-78.547727763
160.375	-74.9070960999	-77.5252696429	-77.7738059526	-79.1534349559	-75.9943762522	-78.5609828692
160.4	-74.9255809474	-77.5308657509	-77.7285611812	-79.1544924663	-75.9815677612	-78.5738846545
160.425	-74.9442408558	-77.5366309178	-77.6836332486	-79.155473546	-75.9694286081	-78.5864400376
160.45	-74.9630422634	-77.5425088046	-77.6396055266	-79.1563938568	-75.9580889824	-78.5986597281
160.475	-74.9819543685	-77.548447922	-77.5969123092	-79.1572682564	-75.947650737	-78.6105574454
160.5	-75.0009493294	-77.5544045381	-77.5558672903	-79.1581106788	-75.9381912154	-78.6221491668
160.525	-75.0200024421	-77.5603443418	-77.5166881903	-79.1589340291	-75.9297668155	-78.6334524366
160.55	-75.039092261	-77.5662430187	-77.4795173806	-79.1597500982	-75.9224162217	-78.6444857589
160.575	-75.058200643	-77.5720859772	-77.4444387923	-79.1605695034	-75.9161632825	-78.6552680792
160.6	-75.0773127072	-77.577867487	-77.4114915702	-79.1614016582	-75.911019534	-78.6658183578
160.625	-75.0964167137	-77.583589463	-77.38068097	-79.1622547757	-75.90698639	-78.6761552294
160.65	-75.1155038736	-77.5892600872	-77.3519869763	-79.1631359042	-75.9040570223	-78.6862967403
160.675	-75.134568105	-77.5948924078	-77.3253710627	-79.1640509903	-75.9022179646	-78.6962601547
160.7	-75.1536057521	-77.6005030104	-77.3007814558	-79.1650049667	-75.9014504699	-78.7060618185
160.725	-75.1726152838	-77.6061108207	-77.278157207	-79.1660018552	-75.9017316535	-78.7157170713
160.75	-75.191596986	-77.6117360664	-77.2574313174	-79.1670448793	-75.9030354489	-78.7252401975
160.775	-75.2105526596	-77.6173994104	-77.2385331176	-79.1681365792	-75.9053334044	-78.7346444078
160.8	-75.2294853336	-77.6231212496	-77.22139006	-79.1692789235	-75.9085953426	-78.7439418452
160.825	-75.2483989984	-77.6289211703	-77.2059290473	-79.1704734139	-75.9129596025	-78.7531436081
160.85	-75.2672983654	-77.634817541	-77.1920773973	-79.1717211786	-75.9183775586	-78.7622597871
160.875	-75.2861886529	-77.6408272257	-77.1797635181	-79.1730230542	-75.9247870323	-78.7712995107
160.9	-75.3050754003	-77.6469653986	-77.1689173617	-79.174379654	-75.932131535	-78.780270997
160.925	-75.3239643089	-77.653245441	-77.1594707048	-79.1757914246	-75.9403602851	-78.7891816097
160.95	-75.3428611093	-77.659678906	-77.1513573065	-79.1772586894	-75.9494267803	-78.7980379154
160.975	-75.3617714508	-77.6662755337	-77.1445129788	-79.1787816828	-75.9592877733	-78.8068457413
161.0	-75.3807008139	-77.6730433063	-77.1388756013	-79.1803605742	-75.9699026043	-78.8156102326
161.025	-75.3996544404	-77.679988532	-77.1343851064	-79.1819954844	-75.9812327369	-78.8243359083
161.05	-75.4186372803	-77.687115947	-77.1309834496	-79.1836864955	-75.9932414029	-78.8330267152
161.075	-75.4376539535	-77.6944288322	-77.1286145802	-79.1854336553	-76.0058933148	-78.841686079
161.1	-75.4567087226	-77.7019291344	-77.1272244157	-79.187236978	-76.0191544309	-78.8503169533
161.125	-75.4758054761	-77.7096175915	-77.1267608252	-79.189096441	-76.0329917723	-78.8589218654
161.15	-75.4949477202	-77.7174938558	-77.1271736196	-79.1910119799	-76.0473732942	-78.8675029597
161.175	-75.514138577	-77.7255566138	-77.1284145488	-79.1929834827	-76.0622678128	-78.876062037
161.2	-75.5333807879	-77.7338037012	-77.130437301	-79.1950107823	-76.0776449823	-78.8846005926
161.225	-75.552676722	-77.742232211	-77.1331975026	-79.1970936504	-76.093475315	-78.8931198497
161.25	-75.5720283867	-77.7508385946	-77.1366527151	-79.1992317909	-76.1097302324	-78.9016207915
161.275	-75.5914374418	-77.7596187546	-77.1407624265	-79.2014248345	-76.1263821347	-78.9101041896
161.3	-75.6109052146	-77.7685681314	-77.1454846456	-79.2036723319	-76.1434044775	-78.9185706306
161.325	-75.6304327165	-77.7776817798	-77.1507692151	-79.2059737451	-76.1607718451	-78.9270205396
161.35	-75.6500206604	-77.7869544404	-77.1565544151	-79.2062753354	-76.1784600132	-78.9354542019
161.375	-75.6696694782	-77.7963806013	-77.1627652648	-79.2023376027	-76.1964459952	-78.9438717823
161.4	-75.6893792999	-77.8059545531	-77.1693149336	-79.192874913	-76.2147080698	-78.9522733427
161.425	-75.6271357564	-77.8156704369	-77.1761094236	-79.177642069	-76.2332257899	-78.960658857
161.45	-75.5385641099	-77.8255222725	-77.1830539683	-79.1571166975	-76.2519799715	-78.9690282249
161.475	-75.44298985	-77.8355039408	-77.1900593087	-79.1321583233	-76.270952598	-78.9773812838
161.5	-75.3487565416	-77.845609093	-77.1970466202	-79.1037610011	-76.2901186059	-78.9857178187
161.525	-75.2598603889	-77.8558309826	-77.2039506179	-79.0729035177	-76.3094294906	-78.9940375701
161.55	-75.1782006663	-77.8661622451	-77.2107209038	-79.0404711488	-76.3287978491	-79.0023402417
161.575	-75.1045461085	-77.8765946776	-77.2173218979	-79.0072228325	-76.3480914606	-79.010625801
161.6	-75.0390259715	-77.8871190697	-77.2237317775	-78.9737846309	-76.367139236	-79.0188944382
161.625	-74.9814063187	-77.8977251311	-77.2299408168	-78.9406571084	-76.3857459156	-79.0271463839
161.65	-74.9312543727	-77.908401533	-77.2359494466	-78.9082291576	-76.4037103296	-79.0353817698
161.675	-74.8880388956	-77.9191360624	-77.2417662608	-78.8767939951	-76.4208426674	-79.0436005655
161.7	-74.8511918831	-77.9299158662	-77.2474061228	-78.8465650158	-76.4369779704	-79.0518025692
161.725	-74.8201460679	-77.9407277547	-77.2528884581	-78.8176903581	-76.4519848085	-79.0599874256
161.75	-74.7943570144	-77.951558529	-77.2582357772	-78.7902657035	-76.465769333	-79.0681546523
161.775	-74.7733153273	-77.9623953026	-77.2634724379	-78.7643452027	-76.4782755513	-79.0763017846
161.8	-74.7565525267	-77.9732257916	-77.26862364	-78.7399506139	-76.4894828889	-79.0844200769
161.825	-74.7436429132	-77.9840385579	-77.2737146301	-78.7170788307	-76.4994020509	-79.0924897005
161.85	-74.7342029516	-77.9948231958	-77.2787700917	-78.6957080064	-76.5080700226	-79.1004770228
161.875	-74.727889185	-78.0055704606	-77.2838136939	-78.6758024849	-76.5155448325	-79.1083353227
161.9	-74.7243953442	-78.0162723413	-77.2888677699	-78.6573167349	-76.5219005039	-79.1160086398
161.925	-74.7234490872	-78.0269220835	-77.2939531033	-78.6401984591	-76.5272224535	-79.1234374298
161.95	-74.7248086462	-78.0375141708	-77.2990887994	-78.6243910295	-76.5316034734	-79.1305645062
161.975	-74.7282595567	-78.048044272	-77.304292223	-78.6098353752	-76.5351403438	-79.1373401026
162.0	-74.7336115702	-78.0585091635	-77.3095789885	-78.5964714298	-76.5379310656	-79.1437254283
162.025	-74.7403113221	-78.068906634	-77.3149629875	-78.5842392255	-76.5400726674	-79.1497222988
162.05	-74.7474855267	-78.0792353773	-77.320456446	-78.5730797058	-76.5416595239	-79.1553150267
162.075	-74.7542213022	-78.0894948801	-77.3260700002	-78.5629353161	-76.5427821132	-79.1604985067
162.1	-74.7597919806	-78.0996853079	-77.331812787	-78.5537504187	-76.5435261444	-79.1652798447
162.125	-74.763747506	-78.1098073934	-77.3376925418	-78.5454715713	-76.5439719872	-79.1696763859
162.15	-74.7659049189	-78.1198623298	-77.343715701	-78.5380476992	-76.5441943457	-79.1737133723
162.175	-74.7662923251	-78.1298516711	-77.3498875056	-78.5314301866	-76.5442621163	-79.1774217284
162.2	-74.76508271	-78.1397772415	-77.3562121033	-78.5255729057	-76.5442383734	-79.1808360933
162.225	-74.7625352672	-78.1496410539	-77.3626926485	-78.5204322002	-76.5441804311	-79.1839931393
162.25	-74.7589500598	-78.159445239	-77.3693313978	-78.5159668348	-76.5441399444	-79.186930188
162.275	-74.7546360092	-78.1691919837	-77.3761298006	-78.5121379212	-76.5441630269	-79.1896841124
162.3	-74.7498899862	-78.1788834811	-77.3830885848	-78.508908828	-76.5442903854	-79.1922904993
162.325	-74.7449843252	-78.1885218884	-77.390207836	-78.5062450799	-76.5445574794	-79.1947830407
162.35	-74.740160354	-78.1981092945	-77.3974870714	-78.504114251	-76.5449947175	-79.197193118
162.375	-74.7356260095	-78.2076476955	-77.4049253041	-78.502485857	-76.5456277044	-79.199549545
162.4	-74.7315560985	-78.2171389765	-77.4125210951	-78.5013312457	-76.5464775411	-79.2018784393
162.425	-74.7280941645	-78.2265849004	-77.4202725854	-78.5006234913	-76.5475611762	-79.2042031905
162.45	-74.7253552418	-78.2359871024	-77.4281775039	-78.5003372906	-76.5488917991	-79.2065445048
162.475	-74.7234290099	-78.2453470915	-77.4362331496	-78.5004488641	-76.5504792599	-79.2089205031
162.5	-74.7223830341	-78.2546662561	-77.4444363511	-78.500935862	-76.552330502	-79.2113468565
162.525	-74.7222699736	-78.2619467569	-77.4527834128	-78.5017772741	-76.5544499898	-79.2138369468
162.55	-74.7231308677	-78.2648835701	-77.4612700594	-78.5029533456	-76.5568401199	-79.2164020411
162.575	-74.7249955079	-78.2620524864	-77.4698913905	-78.5044454977	-76.5595016032	-79.2190514716
162.6	-74.7278824077	-78.253068871	-77.4786418562	-78.5062362531	-76.5624338123	-79.2217928161
162.625	-74.7317993325	-78.2383024248	-77.4875152608	-78.508309166	-76.5656350881	-79.2246320743
162.65	-74.7367443282	-78.2185424252	-77.4965047966	-78.5106487568	-76.5691030039	-79.227573836
162.675	-74.7427069518	-78.1947466442	-77.5056031073	-78.5132404507	-76.5728345896	-79.2306214405
162.7	-74.7496694954	-78.1678853104	-77.5148023769	-78.5160705213	-76.5768265146	-79.2337771252
162.725	-74.7576081187	-78.1388565284	-77.5240944375	-78.5191260365	-76.5810752359	-79.2370421623
162.75	-74.7664938845	-78.1084477394	-77.5334708898	-78.5223948088	-76.5855771132	-79.2404169849
162.775	-74.7762937198	-78.0773243215	-77.5429232273	-78.5258653492	-76.590328496	-79.2439013013
162.8	-74.7869713235	-78.0460330039	-77.5524429605	-78.529526823	-76.5953257866	-79.247494198
162.825	-74.7984880294	-78.0150125861	-77.5620217336	-78.5333690099	-76.6005654832	-79.2511942326
162.85	-74.8108036183	-77.9846075844	-77.57165143	-78.5373822655	-76.6059547372	-79.2549995168
162.875	-74.8238770659	-77.9550823695	-77.5813242646	-78.5415574859	-76.6112369536	-79.2589077907
162.9	-74.8376672122	-77.9266345246	-77.5910297667	-78.545886075	-76.6160048776	-79.2629164873
162.925	-74.8521333366	-77.8994068311	-77.6007484734	-78.5503599128	-76.6197810148	-79.267022791
162.95	-74.8672356352	-77.8734976774	-77.6104458045	-78.5549713268	-76.6221127912	-79.271223688
162.975	-74.8829355948	-77.8489699011	-77.6200696389	-78.5597130648	-76.6226449054	-79.2755160105
163.0	-74.8991962725	-77.8258581771	-77.6295527373	-78.5645782694	-76.6211563006	-79.2798964757
163.025	-74.9159824875	-77.8041751179	-77.6388188923	-78.5695604545	-76.617565812	-79.284361719
163.05	-74.9332609379	-77.7839162579	-77.6477906819	-78.5746534826	-76.6119169187	-79.2889083229
163.075	-74.9510002551	-77.7650640949	-77.6563968546	-78.5798515442	-76.6043519676	-79.2935328422
163.1	-74.9691710088	-77.7475913428	-77.6645780707	-78.5851491385	-76.595083589	-79.2982318253
163.125	-74.9877456737	-77.731463531	-77.67229049	-78.5905410545	-76.5843680209	-79.3030018317
163.15	-75.0066985683	-77.7166410707	-77.6795072597	-78.5960223545	-76.5724826721	-79.3078394482
163.175	-75.0260057746	-77.703080885	-77.6862182822	-78.6015883574	-76.5597086525	-79.3127413011
163.2	-75.0456450443	-77.6907376873	-77.6924287574	-78.6072346242	-76.5463180756	-79.3177040672
163.225	-75.0655956985	-77.6795649756	-77.6981569816	-78.6129569434	-76.5325654918	-79.3227244828
163.25	-75.0858385233	-77.6695157999	-77.7034318057	-78.6187513179	-76.5186826572	-79.3277993504
163.275	-75.106355665	-77.6605433476	-77.7082900485	-78.6246139524	-76.5048758566	-79.332925545
163.3	-75.1271305276	-77.6526013848	-77.7127740678	-78.6305412404	-76.4913250947	-79.3381000182
163.325	-75.1481476731	-77.6456445837	-77.7169296043	-78.6365297514	-76.4781845863	-79.3433198023
163.35	-75.1693927257	-77.6396287595	-77.7208039551	-78.6425762156	-76.4655841004	-79.348582012
163.375	-75.1908522812	-77.6345110366	-77.7244444886	-78.6486775063	-76.4536308201	-79.3538838468
163.4	-75.2125138214	-77.6302499604	-77.7278974835	-78.65483062	-76.4424114717	-79.3592225915
163.425	-75.2343656337	-77.6268055657	-77.7312072608	-78.6610326532	-76.4319945472	-79.3645956173
163.45	-75.256396735	-77.6241394123	-77.7344155691	-78.6672807775	-76.4224325013	-79.3700003808
163.475	-75.2785968015	-77.622214596	-77.7375611806	-78.6735722151	-76.4137638467	-79.3754344242
163.5	-75.3009561028	-77.6209957401	-77.7406796593	-78.6799042148	-76.4060150998	-79.3808953741
