# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L1_C2	0	1369.15842248	48	12	ApicalDendrite	121.650753957,
L1_C2	4	1494.23797079	79	98	ApicalDendrite	121.650753957,
L1_C2	14	1452.24360667	73	16	ApicalDendrite	166.472435393,
L1_C2	23	1457.25246831	73	19	ApicalDendrite	9.53341918338,
L1_C2	26	1400.57641688	82	43	ApicalDendrite	9.53341918338,
L1_C2	27	1420.09060656	81	62	ApicalDendrite	9.53341918338,
L1_C2	33	1440.36518918	49	24	ApicalDendrite	258.35938454,
L1_C2	34	1409.2961727	46	6	ApicalDendrite	258.35938454,
L1_C2	37	1291.17296727	40	206	ApicalDendrite	259.65036398,
L1_C2	39	1308.87035168	59	16	ApicalDendrite	169.373840909,
L1_C2	50	1462.85932899	60	91	ApicalDendrite	45.5289117769,
L1_C2	54	1344.05880084	48	0	ApicalDendrite	110.004873602,
L1_C2	58	1355.26083275	57	33	ApicalDendrite	110.004873602,
L1_C2	66	1500.91047341	73	37	ApicalDendrite	263.78724106,
L1_C2	71	1420.3382842	77	47	ApicalDendrite	263.78724106,
L1_C2	84	1421.71484714	81	63	ApicalDendrite	331.763462053,
L1_C2	113	1564.00943693	64	74	ApicalDendrite	21.9976609202,
L1_C2	114	1287.27374625	62	55	ApicalDendrite	30.9656964727,
L1_C2	116	1395.88065105	56	11	ApicalDendrite	30.9656964727,
L1_C2	136	1246.46841956	63	44	ApicalDendrite	38.2662023245,190.595617762,
L1_C2	138	1435.27439984	79	73	ApicalDendrite	334.986659784,
L1_C2	139	1324.24276652	54	13	ApicalDendrite	334.986659784,
L1_C2	141	1533.80064198	57	109	ApicalDendrite	334.986659784,
L1_C2	142	1278.6654022	40	198	ApicalDendrite	73.0903992625,
L1_C2	145	1443.01864262	76	1	ApicalDendrite	69.8973542083,
L1_C2	147	1395.32716266	71	24	ApicalDendrite	103.179502455,
L1_C2	160	1423.36842623	50	26	ApicalDendrite	26.882340648,
L1_C3	7	1576.55284013	64	80	ApicalDendrite	64.723134665,
L1_D2	7	1468.25457945	41	67	ApicalDendrite	324.086147686,
L1_D2	8	1412.27153355	59	71	ApicalDendrite	324.086147686,
L1_D2	9	1386.08051476	59	60	ApicalDendrite	324.086147686,
L1_D2	21	1532.57320844	57	108	ApicalDendrite	161.158387275,
L1_D2	29	1347.91111394	59	42	ApicalDendrite	219.121106617,
L1_D2	39	1389.67329344	79	53	ApicalDendrite	285.058962017,
L1_D3	2	1201.822857	63	17	ApicalDendrite	256.302978367,
L1_D3	3	1501.22275387	82	92	ApicalDendrite	81.4528989321,
L23Trans_B1	0	1113.92872454	40	103	ApicalDendrite	170.219882451,293.776063084,
L23Trans_B2	3	974.222878958	51	5	ApicalDendrite	5.45533590985,169.692297179,
L23Trans_B2	4	1181.20901525	62	1	ApicalDendrite	49.3863462431,
L23Trans_B2	5	518.97417663	38	317	ApicalDendrite	276.387464472,
L23Trans_C1	0	1417.47124041	47	9	ApicalDendrite	222.441399377,
L23Trans_C1	1	1380.40880794	50	4	ApicalDendrite	186.819989186,
L23Trans_C1	2	1362.79587945	81	32	ApicalDendrite	236.465184876,342.881074413,
L23Trans_C1	3	878.315405976	38	549	ApicalDendrite	47.1335108975,279.30889135,
L23Trans_C2	0	1133.91806309	61	106	ApicalDendrite	255.797886666,
L23Trans_C2	1	1010.78004878	66	34	ApicalDendrite	211.977872997,
L23Trans_C2	3	996.084974249	40	20	ApicalDendrite	198.098231329,332.917962903,
L23Trans_C2	4	985.888039582	40	12	ApicalDendrite	134.903512679,
L23Trans_C2	8	163.810774825	9	132	ApicalDendrite	35.3693197515,102.64930541,
L23Trans_C2	9	522.695049356	38	321	ApicalDendrite	256.431992343,
L23Trans_C2	11	892.65507886	38	559	ApicalDendrite	256.431992343,
L23Trans_C2	13	1043.78014046	51	47	ApicalDendrite	178.049389068,
L23Trans_C2	15	931.204521717	38	587	ApicalDendrite	85.590160553,85.8693480708,251.540730086,253.209101815,316.184184435,
L23Trans_C2	16	1007.86014521	61	25	ApicalDendrite	253.209101815,
L23Trans_C2	17	1061.76748857	61	59	ApicalDendrite	85.8693480708,251.540730086,253.209101815,281.997603998,290.495600992,316.184184435,
L23Trans_C2	21	1482.38855004	73	29	ApicalDendrite	175.327732219,275.101875607,
L23Trans_C2	22	738.219527811	38	460	ApicalDendrite	95.0798479352,175.327732219,275.101875607,
L23Trans_C2	23	347.294852667	29	22	ApicalDendrite	12.0259184856,38.336160119,239.501066017,333.445983938,
L23Trans_C2	25	991.631492482	61	14	ApicalDendrite	52.1472772925,135.813076828,
L23Trans_C2	27	1294.01463328	80	69	ApicalDendrite	64.998860367,
L23Trans_C2	30	966.403677696	66	5	ApicalDendrite	9.41285017365,
L23Trans_C2	32	1040.30805917	51	44	ApicalDendrite	10.2462576959,320.30462156,
L23Trans_C2	33	1064.21429525	40	69	ApicalDendrite	75.4861174346,
L23Trans_C2	35	1191.04505445	63	9	ApicalDendrite	53.93230792,
L23Trans_C2	37	1308.34005614	68	13	ApicalDendrite	212.0759545,330.976486829,
L23Trans_C2	38	1407.08560569	82	46	ApicalDendrite	105.022009525,
L23Trans_C2	40	995.507528469	66	25	ApicalDendrite	137.721880819,268.263043819,
L23Trans_C2	41	1058.05539534	51	58	ApicalDendrite	266.292948026,
L23Trans_C2	42	992.981525967	51	16	ApicalDendrite	27.2657359008,
L23Trans_C2	45	296.828516403	23	106	ApicalDendrite	93.1248592505,274.725342613,
L23Trans_C2	46	1037.25960358	51	42	ApicalDendrite	93.1248592505,
L23Trans_C2	49	594.107449774	38	374	ApicalDendrite	120.573140018,
L23Trans_C2	50	1203.37932047	63	18	ApicalDendrite	80.8964249138,276.594731757,
L23Trans_C2	53	1178.71923326	51	127	ApicalDendrite	105.415691028,184.117348973,
L23Trans_C2	54	1293.37667345	53	22	ApicalDendrite	184.117348973,
L23Trans_C2	55	154.822968613	126	77	Dendrite	322.154868971,
L23Trans_C2	57	1361.63858793	60	37	ApicalDendrite	67.5729107183,226.576372702,
L23Trans_C2	58	331.174984862	38	70	ApicalDendrite	219.402231964,295.524516228,
L23Trans_C2	60	176.120194819	20	19	ApicalDendrite	256.627629944,
L23Trans_C2	61	400.232695293	37	108	ApicalDendrite	255.03122825,
L23Trans_C2	62	946.194934004	38	596	ApicalDendrite	18.2673960229,
L23Trans_C2	63	51.9800575134	150	1	Dendrite	326.650497702,333.746466654,
L23Trans_C2	66	978.875465561	40	7	ApicalDendrite	305.982564888,
L23Trans_C2	67	1323.50761621	62	80	ApicalDendrite	253.961748069,
L23Trans_C2	68	1029.47601611	66	48	ApicalDendrite	15.1729888842,188.300203632,
L23Trans_C2	70	1004.44647047	51	22	ApicalDendrite	107.369504858,
L23Trans_C2	72	1140.89368479	66	122	ApicalDendrite	180.798520012,256.568797693,
L23Trans_C2	73	1225.22810839	80	28	ApicalDendrite	96.6290857252,
L23Trans_C2	74	1099.24801925	40	93	ApicalDendrite	206.767045181,249.289897687,256.408614626,
L23Trans_C2	75	154.993635374	84	105	ApicalDendrite	328.445741747,
L23Trans_C2	77	886.992657417	38	555	ApicalDendrite	174.509897651,
L23Trans_C3	1	77.2724093037	139	29	Dendrite	269.458022927,
L23Trans_D1	0	200.955241087	105	97	Dendrite	28.2872816382,40.1211216956,
L23Trans_D2	0	1527.84631638	52	139	ApicalDendrite	139.937823704,196.412126768,
L23Trans_D2	1	1489.26152214	57	90	ApicalDendrite	192.06303224,
L23Trans_D2	4	1320.25381363	63	86	ApicalDendrite	318.226468595,
L23Trans_D2	5	191.155109094	24	7	ApicalDendrite	301.743701457,
L23Trans_D2	6	1290.04105381	62	57	ApicalDendrite	30.4377114629,75.0495654641,
L23Trans_D2	8	1469.51218191	62	155	ApicalDendrite	94.5205920697,256.184025683,
L2_Alpha	8	259.048560262	28	14	ApicalDendrite	301.264729326,
L2_B1	17	1109.71757573	66	100	ApicalDendrite	276.638926683,
L2_B1	19	1129.45615242	66	114	ApicalDendrite	199.735467401,
L2_B1	29	187.94927639	90	118	Dendrite	285.591504696,
L2_B1	33	210.206143639	99	81	Dendrite	285.34006475,
L2_B1	47	1093.89492467	40	90	ApicalDendrite	184.531690107,
L2_B1	58	277.114028584	151	82	Dendrite	42.6717591856,
L2_B1	60	82.0719699929	161	44	Dendrite	88.0956752372,
L2_B1	63	42.6483983745	153	20	Dendrite	86.3964324667,
L2_B1	68	288.995187658	20	136	ApicalDendrite	170.026437443,
L2_B2	5	344.008397567	30	15	ApicalDendrite	283.722009807,
L2_B2	7	157.379631773	88	20	Dendrite	207.751026379,
L2_B2	23	1318.2902673	78	4	ApicalDendrite	85.1624517028,
L2_B2	24	1302.89545889	63	76	ApicalDendrite	85.1624517028,
L2_B2	37	123.671436758	11	41	ApicalDendrite	33.6878347403,314.498662734,
L2_B2	50	323.590054412	29	5	ApicalDendrite	229.373517661,
L2_B2	53	227.387437841	10	163	ApicalDendrite	73.0848906352,
L2_B2	54	230.564146129	10	169	ApicalDendrite	73.0848906352,
L2_B2	64	225.099796846	152	64	Dendrite	79.1864648535,
L2_B2	67	1228.20572004	67	35	ApicalDendrite	124.099123588,
L2_B2	75	1259.1855128	63	52	ApicalDendrite	221.384665603,
L2_B2	92	266.716387798	20	117	ApicalDendrite	61.8030033326,
L2_B2	96	208.909612603	11	87	ApicalDendrite	81.661407602,320.853598541,
L2_B2	117	1299.06480563	80	73	ApicalDendrite	107.651215704,
L2_B2	118	1300.01039527	63	75	ApicalDendrite	107.651215704,
L2_B2	151	171.674466163	84	125	ApicalDendrite	237.9268986,
L2_B2	158	203.842926469	11	81	ApicalDendrite	113.71628577,
L2_B2	174	1467.06840466	77	65	ApicalDendrite	262.396238909,
L2_B2	195	67.5132212764	163	9	Dendrite	66.9203710803,
L2_B2	206	99.7200440001	11	24	ApicalDendrite	61.7155836703,
L2_B2	212	80.6185685228	156	22	Dendrite	311.771130896,
L2_B2	214	69.3712845834	86	1	Dendrite	8.56647138299,
L2_B2	231	1349.50189002	70	17	ApicalDendrite	24.0968138799,
L2_B2	243	345.783273249	20	200	ApicalDendrite	294.978036865,
L2_B2	256	1395.77870863	60	52	ApicalDendrite	13.4325437786,
L2_B2	258	1411.20677575	60	61	ApicalDendrite	222.768787622,
L2_B2	286	71.9321705711	164	11	Dendrite	283.511467133,334.018096255,
L2_B2	289	93.0262854236	163	40	Dendrite	261.061890236,
L2_B2	296	1362.36319836	43	21	ApicalDendrite	238.451715457,
L2_B2	297	1349.91825625	63	109	ApicalDendrite	238.451715457,
L2_B2	300	88.3083680163	156	28	Dendrite	111.523155654,
L2_B2	303	1193.95888789	67	12	ApicalDendrite	327.825310825,
L2_B2	309	101.961963434	147	65	Dendrite	47.8717434273,
L2_B2	320	1439.68343422	46	18	ApicalDendrite	1.44196537604,
L2_B3	4	207.826530887	155	201	Dendrite	253.580392542,
L2_B3	30	260.321828458	155	256	Dendrite	64.8478240654,
L2_B3	40	245.55828279	155	238	Dendrite	311.447211219,
L2_B3	41	1120.70869298	40	107	ApicalDendrite	311.447211219,
L2_B3	42	282.413822173	9	266	ApicalDendrite	311.447211219,
L2_B3	50	1342.65778013	77	12	ApicalDendrite	40.9483918303,
L2_B3	59	1405.66699522	77	41	ApicalDendrite	132.643011368,
L2_B3	64	268.793218848	9	244	ApicalDendrite	30.4592672387,
L2_B3	65	119.502182562	10	56	ApicalDendrite	30.4592672387,190.189722394,
L2_B3	69	258.106919413	155	251	Dendrite	303.233226426,
L2_B3	85	74.5822355548	93	9	Dendrite	58.0662178742,
L2_B3	91	250.784311091	10	196	ApicalDendrite	15.9296975909,
L2_B3	103	112.574077464	9	67	ApicalDendrite	82.1852320843,
L2_B3	113	1372.47837253	77	24	ApicalDendrite	45.4686183496,
L2_B3	152	1218.61535211	40	165	ApicalDendrite	208.850940603,
L2_B3	168	1403.46273388	64	4	ApicalDendrite	203.638021101,
L2_B4	3	129.285704586	87	52	Dendrite	277.197388946,
L2_B4	4	172.577714459	89	17	Dendrite	277.197388946,
L2_B4	6	116.444008384	127	35	Dendrite	214.184940556,
L2_B4	15	223.387376839	152	62	Dendrite	218.765497231,
L2_B4	20	162.948444212	126	92	Dendrite	208.390403504,
L2_Beta	15	1354.86060781	48	5	ApicalDendrite	124.81154958,
L2_Beta	19	1362.59337419	43	22	ApicalDendrite	309.425066252,
L2_Beta	43	1377.9332239	45	15	ApicalDendrite	114.158585356,
L2_Beta	48	194.269175744	133	41	Dendrite	18.0227720844,
L2_Beta	62	1120.93859387	66	108	ApicalDendrite	100.384380532,
L2_Beta	64	1324.76096962	44	5	ApicalDendrite	165.758046283,
L2_Beta	87	213.783123605	5	225	Dendrite	195.659124707,
L2_C1	0	1126.79584145	40	111	ApicalDendrite	295.721705701,
L2_C1	1	1171.21174778	66	141	ApicalDendrite	295.721705701,
L2_C1	3	143.531517466	108	40	Dendrite	99.4003153256,
L2_C1	11	1391.04675683	49	7	ApicalDendrite	40.5581264389,
L2_C1	12	1400.82871091	50	13	ApicalDendrite	40.5581264389,
L2_C1	18	38.1953081424	132	12	Dendrite	2.23449058138,
L2_C1	19	94.3176919276	84	34	ApicalDendrite	2.23449058138,
L2_C1	39	65.2782662719	112	40	Dendrite	212.652014121,
L2_C1	82	39.3425921567	135	25	Dendrite	159.474928955,
L2_C1	91	235.765780704	20	80	ApicalDendrite	322.479328814,
L2_C1	106	1347.25368082	48	2	ApicalDendrite	91.4406646963,
L2_C1	130	83.7669543748	120	20	Dendrite	16.4040963531,
L2_C1	131	1260.78158136	40	188	ApicalDendrite	16.4040963531,
L2_C1	133	1111.02136747	66	101	ApicalDendrite	148.793959458,
L2_C1	142	1091.94595834	66	89	ApicalDendrite	101.891629188,
L2_C1	148	106.096453067	155	75	Dendrite	156.905789771,
L2_C1	149	163.803259981	155	141	Dendrite	156.905789771,
L2_C1	165	236.880625344	10	180	ApicalDendrite	309.689683373,
L2_C1	176	98.8176198554	120	40	Dendrite	10.9346891579,
L2_C1	192	109.116810862	84	50	ApicalDendrite	124.704328235,
L2_C1	193	1483.86955109	60	99	ApicalDendrite	70.4686988151,
L2_C1	208	81.0066350355	123	12	Dendrite	266.048677395,
L2_C1	209	162.35075762	139	111	Dendrite	266.048677395,
L2_C1	220	110.530517315	118	49	Dendrite	19.8490759074,
L2_C1	221	295.427103612	9	271	ApicalDendrite	19.8490759074,
L2_C1	225	1269.91986901	40	193	ApicalDendrite	256.330204345,
L2_C1	227	1259.03613556	40	187	ApicalDendrite	284.648517317,
L2_C1	230	185.77181759	90	117	Dendrite	183.052626826,
L2_C1	231	284.436329309	28	48	ApicalDendrite	183.052626826,
L2_C1	232	354.157146505	29	31	ApicalDendrite	43.7090579431,
L2_C1	262	56.8897342313	160	30	Dendrite	333.329414944,
L2_C1	267	137.621499482	123	82	Dendrite	247.801859057,
L2_C1	268	108.009776043	118	45	Dendrite	247.801859057,
L2_C1	269	147.964909526	117	48	Dendrite	247.801859057,
L2_C1	280	1399.95175915	41	41	ApicalDendrite	288.037148314,
L2_C1	285	1120.70869298	40	107	ApicalDendrite	230.856320727,
L2_C1	291	109.224056991	116	15	Dendrite	142.523068129,
L2_C1	293	1250.02491952	40	181	ApicalDendrite	0.47375583717,
L2_C1	298	1524.92280029	50	72	ApicalDendrite	57.2016179624,153.90052716,
L2_C1	311	128.821544682	5	106	Dendrite	163.844756012,
L2_C2	8	210.110024301	84	154	ApicalDendrite	246.785358568,
L2_C2	31	1222.14533315	51	153	ApicalDendrite	173.98477495,
L2_C2	32	1179.33869614	61	139	ApicalDendrite	173.98477495,
L2_C2	42	1333.37757899	63	97	ApicalDendrite	202.856850109,
L2_C2	64	307.383719137	20	159	ApicalDendrite	173.446216166,
L2_C2	93	284.353790525	23	94	ApicalDendrite	246.290222093,
L2_C2	111	1179.33869614	62	0	ApicalDendrite	122.473128796,
L2_C2	137	1195.02327204	51	137	ApicalDendrite	266.235483215,
L2_C2	185	830.030441197	38	519	ApicalDendrite	159.021095,
L2_C2	195	234.214131704	17	84	ApicalDendrite	210.696434868,
L2_C2	196	1154.12964891	40	126	ApicalDendrite	210.696434868,
L2_C2	209	1347.91111394	59	42	ApicalDendrite	246.146893963,
L2_C2	213	149.739809234	9	110	ApicalDendrite	288.267498938,
L2_C2	217	1113.92872454	40	103	ApicalDendrite	170.289265678,202.983821107,
L2_C2	218	1172.98440319	40	137	ApicalDendrite	202.983821107,
L2_C2	219	1308.60753741	60	14	ApicalDendrite	170.289265678,199.522904239,202.983821107,
L2_C2	228	983.988083485	51	11	ApicalDendrite	220.218275446,
L2_C2	231	660.399815736	38	414	ApicalDendrite	38.7311989783,
L2_C2	239	1161.19104625	40	130	ApicalDendrite	192.478512112,
L2_C2	240	1391.96171101	79	54	ApicalDendrite	192.478512112,
L2_C2	241	1494.40452133	64	49	ApicalDendrite	192.478512112,
L2_C2	242	154.036926362	148	50	Dendrite	157.337792985,
L2_C2	243	240.927352824	10	186	ApicalDendrite	157.337792985,286.019682027,
L2_C2	267	108.364443499	138	51	Dendrite	75.6387069959,
L2_C2	278	266.641626569	10	210	ApicalDendrite	303.93484925,326.733580852,
L2_C2	284	1330.77263187	59	31	ApicalDendrite	246.126954436,
L2_C2	316	1143.04367778	40	120	ApicalDendrite	77.5971692082,
L2_C2	317	1159.72741857	51	117	ApicalDendrite	77.5971692082,
L2_C2	321	315.653130877	31	53	ApicalDendrite	52.4086536526,
L2_C2	323	204.968052429	84	150	ApicalDendrite	45.7719883074,
L2_C2	324	43.4336986111	140	30	Dendrite	61.6571412495,
L2_C2	325	1347.34631236	63	107	ApicalDendrite	61.6571412495,
L2_C2	329	781.962224977	38	488	ApicalDendrite	242.791162149,255.825721215,
L2_C2	356	1252.70143342	58	0	ApicalDendrite	282.602407826,
L2_C2	360	1338.57629707	59	36	ApicalDendrite	174.03667755,
L2_C2	361	1395.0458336	72	20	ApicalDendrite	174.03667755,
L2_C2	362	1400.57641688	82	43	ApicalDendrite	174.03667755,
L2_C2	365	1249.01751514	62	34	ApicalDendrite	261.875728179,
L2_C2	366	1302.42471294	52	23	ApicalDendrite	32.0108010958,
L2_C2	393	245.647003621	105	140	Dendrite	24.8195816244,
L2_C2	394	1148.77229414	61	117	ApicalDendrite	53.3955119591,
L2_C2	396	225.690402757	27	3	ApicalDendrite	288.50999156,
L2_C2	397	901.742157966	38	563	ApicalDendrite	288.50999156,
L2_C2	430	317.313681408	31	54	ApicalDendrite	33.950054,
L2_C2	459	139.223567522	117	38	Dendrite	118.363045864,
L2_C2	460	1462.75884778	78	71	ApicalDendrite	118.363045864,
L2_C2	476	314.232310934	20	169	ApicalDendrite	119.939292181,
L2_C2	479	977.881671576	40	6	ApicalDendrite	217.112783018,
L2_C2	493	1342.26504575	63	104	ApicalDendrite	72.4857557308,
L2_C2	495	328.382377758	34	17	ApicalDendrite	227.884450303,
L2_C2	500	143.622374322	14	56	ApicalDendrite	20.0998368812,
L2_C2	522	52.6147098144	112	20	Dendrite	181.068176859,
L2_C2	532	132.032147189	11	48	ApicalDendrite	52.092069845,
L2_C2	533	126.581484254	10	66	ApicalDendrite	52.092069845,
L2_C2	554	160.779605941	150	117	Dendrite	288.099303885,
L2_C2	594	1429.20779893	74	7	ApicalDendrite	237.431989436,
L2_C2	610	1225.64273512	63	30	ApicalDendrite	3.82697220201,
L2_C2	615	1113.92872454	40	103	ApicalDendrite	287.11419354,
L2_C2	661	206.209371738	92	9	Dendrite	67.6938511527,
L2_C2	667	1262.07960909	63	54	ApicalDendrite	215.595741353,
L2_C2	678	92.3708432639	115	39	Dendrite	94.4362140317,
L2_C2	679	1140.64819047	40	119	ApicalDendrite	94.4362140317,
L2_C2	731	1347.25368082	48	2	ApicalDendrite	197.54284668,
L2_C2	741	1538.00633109	64	66	ApicalDendrite	195.338533854,
L2_C2	745	239.165963456	4	271	Dendrite	171.468921749,
L2_C2	746	1314.82308856	57	12	ApicalDendrite	171.468921749,
L2_C2	757	1123.99384749	40	109	ApicalDendrite	287.718950204,
L2_C2	759	376.868287239	37	93	ApicalDendrite	199.644423928,
L2_C2	823	1224.22377069	63	29	ApicalDendrite	87.7723161137,
L2_C2	850	264.515218165	33	13	ApicalDendrite	228.930660943,
L2_C2	859	1274.28172146	80	57	ApicalDendrite	27.4326832278,
L2_C2	865	150.101760339	99	21	Dendrite	104.606462057,
L2_C2	866	1548.99414379	64	69	ApicalDendrite	181.414001804,
L2_C2	875	1321.51108433	59	26	ApicalDendrite	328.820505734,
L2_C2	885	222.19776944	18	55	ApicalDendrite	190.863975706,
L2_C2	886	1106.70919583	40	98	ApicalDendrite	190.863975706,
L2_C2	930	266.716387798	20	117	ApicalDendrite	45.5414144799,221.787506302,
L2_C2	958	173.331854113	135	157	Dendrite	18.5404950568,
L2_C2	989	42.314914578	6	49	ApicalDendrite	14.5957669712,
L2_C2	1002	1309.78683368	63	80	ApicalDendrite	119.568063211,
L2_C2	1011	1333.06490189	52	39	ApicalDendrite	318.866292254,
L2_C2	1013	184.597276719	90	114	Dendrite	75.1195815995,217.744773944,
L2_C2	1014	169.40973932	10	102	ApicalDendrite	142.111603587,
L2_C2	1022	341.04493446	37	66	ApicalDendrite	137.834511326,
L2_C2	1023	1116.00401913	40	105	ApicalDendrite	232.665516872,
L2_C2	1026	316.857239597	37	47	ApicalDendrite	25.4026518346,
L2_C2	1027	302.638488433	38	43	ApicalDendrite	25.4026518346,
L2_C2	1040	227.140023655	27	6	ApicalDendrite	36.5600194672,
L2_C2	1102	184.765999002	24	1	ApicalDendrite	32.6687593356,
L2_C2	1103	1037.25960358	51	42	ApicalDendrite	32.6687593356,
L2_C2	1140	1200.23662481	40	154	ApicalDendrite	14.7485139713,
L2_C2	1141	998.054236476	61	18	ApicalDendrite	14.7485139713,
L2_C2	1145	1332.22619147	78	12	ApicalDendrite	28.8520798804,
L2_C2	1153	1305.93061744	60	13	ApicalDendrite	293.931866718,
L2_C2	1163	138.692479268	10	81	ApicalDendrite	79.2331398672,
L2_C2	1176	338.795130692	34	23	ApicalDendrite	218.477154709,
L2_C2	1177	1463.28099109	52	108	ApicalDendrite	218.477154709,
L2_C2	1182	421.554631859	35	95	ApicalDendrite	170.663240933,
L2_C2	1210	102.681017812	163	51	Dendrite	189.534285141,255.974314948,
L2_C2	1211	1231.6961087	67	37	ApicalDendrite	189.534285141,
L2_C2	1219	68.0182404624	129	55	Dendrite	63.8652932114,
L2_C2	1220	1324.34583207	63	89	ApicalDendrite	63.8652932114,
L2_C2	1225	1246.6472442	62	32	ApicalDendrite	61.1910545741,
L2_C2	1231	1336.31319639	63	100	ApicalDendrite	249.275975036,
L2_C2	1247	76.4398976254	106	56	Dendrite	181.557105625,
L2_C2	1248	97.0423490107	163	43	Dendrite	123.241872531,
L2_C2	1252	189.535565015	99	60	Dendrite	257.617158349,
L2_C2	1289	265.885118375	18	104	ApicalDendrite	8.65999088409,159.088712602,
L2_C2	1290	221.700062408	18	53	ApicalDendrite	8.65999088409,
L2_C2	1291	284.179742731	37	17	ApicalDendrite	8.65999088409,
L2_C2	1292	1069.08307334	66	72	ApicalDendrite	8.65999088409,
L2_C2	1293	1218.5530076	67	28	ApicalDendrite	159.088712602,
L2_C2	1300	1270.63945072	58	9	ApicalDendrite	169.065682255,
L2_C2	1301	1266.30400886	67	64	ApicalDendrite	169.065682255,
L2_C2	1312	974.222878958	51	5	ApicalDendrite	28.7589592837,
L2_C2	1347	1286.20221978	63	68	ApicalDendrite	263.635663865,
L2_C2	1348	1304.60965117	52	24	ApicalDendrite	200.969969213,
L2_C2	1360	1353.32441482	41	22	ApicalDendrite	15.4826918513,
L2_C2	1361	1356.62077633	48	6	ApicalDendrite	15.4826918513,
L2_C2	1363	118.071909253	156	59	Dendrite	0.491095437058,
L2_C2	1366	1448.24427839	81	79	ApicalDendrite	139.865075767,
L2_C2	1376	1244.71155517	80	39	ApicalDendrite	56.9845318362,
L2_C2	1377	1456.06841762	78	68	ApicalDendrite	56.9845318362,
L2_C2	1389	285.374895361	18	129	ApicalDendrite	167.564579349,
L2_C2	1395	151.960156475	14	66	ApicalDendrite	112.025124592,
L2_C2	1396	297.515987579	38	36	ApicalDendrite	112.025124592,
L2_C2	1421	1050.76218214	40	59	ApicalDendrite	214.113965933,
L2_C2	1423	109.386503279	126	28	Dendrite	11.0778360294,
L2_C2	1431	1466.69558932	41	66	ApicalDendrite	36.7996908937,
L2_C2	1432	1366.36219945	71	8	ApicalDendrite	36.7996908937,
L2_C2	1433	1248.09326577	67	49	ApicalDendrite	36.7996908937,
L2_C2	1438	1011.438427	61	27	ApicalDendrite	37.641015314,288.977486421,
L2_C2	1439	1077.65091774	40	80	ApicalDendrite	288.658186993,
L2_C2	1440	1205.23068817	51	143	ApicalDendrite	288.658186993,
L2_C2	1441	1384.26382403	81	43	ApicalDendrite	288.658186993,
L2_C2	1451	1284.35991181	59	2	ApicalDendrite	146.496782104,
L2_C2	1462	247.332363395	91	60	Dendrite	171.879240663,281.442989002,
L2_C2	1469	7.2452072947	145	9	Dendrite	80.7967011956,
L2_C2	1470	1311.60573367	57	10	ApicalDendrite	80.7967011956,
L2_C2	1471	1303.47797334	80	76	ApicalDendrite	80.7967011956,
L2_C2	1480	1448.76418591	75	3	ApicalDendrite	317.060618928,
L2_C2	1490	402.303671182	37	111	ApicalDendrite	173.811462261,
L2_C2	1513	53.3313842406	129	34	Dendrite	266.664105692,
L2_C2	1629	137.281286866	149	35	Dendrite	177.152995737,
L2_C2	1637	138.840934243	150	91	Dendrite	87.6697682556,
L2_C2	1665	150.795807947	9	111	ApicalDendrite	288.378971269,
L2_C2	1666	1350.02358003	79	33	ApicalDendrite	288.378971269,
L2_C2	1671	1349.81066074	59	43	ApicalDendrite	55.2892424207,
L2_C2	1672	1345.59125774	77	13	ApicalDendrite	55.2892424207,
L2_C2	1674	1059.97920623	51	60	ApicalDendrite	118.562097116,
L2_C2	1676	77.5163663339	9	17	ApicalDendrite	83.6216330005,
L2_C2	1677	144.015547867	11	52	ApicalDendrite	83.6216330005,
L2_C2	1696	1254.38890881	62	37	ApicalDendrite	273.288480338,
L2_C2	1697	1191.04505445	63	9	ApicalDendrite	273.288480338,
L2_C2	1698	207.989639964	4	238	Dendrite	344.551283108,
L2_C2	1700	149.739809234	9	110	ApicalDendrite	344.551283108,
L2_C2	1705	149.739809234	9	110	ApicalDendrite	256.258688078,
L2_C2	1717	1414.53687195	74	1	ApicalDendrite	262.164007815,
L2_C2	1718	1166.46917296	40	133	ApicalDendrite	262.164007815,
L2_C2	1729	1485.92218057	52	120	ApicalDendrite	50.0045286641,
L2_C2	1730	229.562059971	88	85	Dendrite	263.995282445,
L2_C2	1753	390.624403329	35	71	ApicalDendrite	132.21708557,
L2_C2	1754	351.482304913	35	36	ApicalDendrite	132.21708557,
L2_C2	1761	203.644463939	152	37	Dendrite	261.319223733,
L2_C2	1762	287.667516258	160	350	Dendrite	261.319223733,
L2_C2	1783	188.649684266	90	119	Dendrite	179.607251976,213.408774409,
L2_C2	1784	1112.61980165	40	102	ApicalDendrite	62.0004465394,
L2_C2	1789	62.5414923988	106	39	Dendrite	308.268612715,
L2_C2	1790	44.8433861524	161	4	Dendrite	308.268612715,
L2_C3	1	109.611443395	93	53	Dendrite	131.17367482,
L2_C3	2	174.481449532	11	69	ApicalDendrite	111.885008917,
L2_C3	3	1450.32571366	41	60	ApicalDendrite	189.967759211,
L2_C3	14	133.099160666	160	143	Dendrite	28.7875299704,
L2_C3	18	1421.79779048	49	18	ApicalDendrite	174.385562083,
L2_C3	20	1265.33234774	80	51	ApicalDendrite	290.336316851,
L2_C3	48	738.219527811	38	460	ApicalDendrite	224.832462857,
L2_C3	60	224.245713065	17	72	ApicalDendrite	28.327592369,
