# presynaptic cell type	cell ID	spike times
L1_B1	1	228.198715976,
L1_B1	5	240.684218178,256.110451384,
L1_B1	6	77.9691949328,
L1_B1	7	316.100870039,
L1_B2	3	256.816541211,
L1_B2	6	222.765086799,
L1_C1	0	79.323480115,
L1_C1	3	98.3044772394,
L1_C1	6	99.8316766964,
L1_C1	7	9.74620533642,189.577153594,
L1_C1	8	85.8044845869,
L1_C1	10	96.6427619813,164.906447352,
L1_C1	13	224.178956744,
L1_C2	6	160.45407865,184.302846168,
L1_C2	7	175.965539621,
L1_C2	10	303.157185606,
L1_C2	12	256.90714641,
L1_C2	14	155.828176262,292.207428374,
L1_C2	18	74.4506369026,324.417954871,
L1_C2	19	169.807452285,
L1_C2	21	220.941599048,
L1_C2	31	258.574522816,
L1_C2	38	10.2266793712,
L1_C2	42	256.109162279,
L1_C3	2	35.6941327432,
L1_C3	7	236.576429068,
L1_C3	10	309.678654173,
L1_C3	14	282.545570755,287.229837761,
L1_D1	4	0.50167631936,56.0668287817,
L1_D2	0	181.141424836,
L1_D2	1	274.577432756,
L1_D2	2	105.969367754,128.709293363,175.435221644,
L1_D2	6	16.2187711886,281.318681629,
L1_D2	16	322.290551318,
L1_D2	25	47.275201862,
L23Trans_B1	0	277.752003838,
L23Trans_B2	0	18.4107807685,71.7972980017,126.075871417,192.402261086,259.462125282,343.634108083,
L23Trans_B2	1	83.3310490222,210.035804462,275.854427703,
L23Trans_B2	2	50.107327504,290.308493243,293.861916852,301.894613604,
L23Trans_B2	3	245.742119394,267.5898656,300.193666787,308.651192841,
L23Trans_B2	4	2.763356217,
L23Trans_B2	5	3.42132106755,55.3423569551,139.383198233,258.957864544,273.207732909,
L23Trans_B2	6	13.4115273131,95.3259136349,
L23Trans_B3	0	272.035638026,286.287193847,325.345224324,
L23Trans_B3	1	92.5026137808,138.250219368,205.785762435,260.726640084,291.052818551,330.003319179,
L23Trans_C1	0	6.96446042543,290.807033461,
L23Trans_C1	1	62.5248010239,145.968836346,222.110883893,326.378579292,
L23Trans_C1	2	37.2363167704,
L23Trans_C1	3	252.909685109,261.335706316,310.230200015,
L23Trans_C1	5	89.9285762264,240.554792713,318.298673376,
L23Trans_C2	0	165.137653887,254.125981549,
L23Trans_C2	1	30.8034809968,241.98346219,262.742886615,
L23Trans_C2	3	257.655375346,
L23Trans_C2	4	42.9598659698,159.40567372,253.868802854,254.128705021,
L23Trans_C2	5	72.9516574205,
L23Trans_C2	6	54.5290516969,289.304183656,291.531647159,
L23Trans_C2	7	26.5015421464,70.0810244485,217.580900054,264.30521376,
L23Trans_C2	8	45.9462124467,129.67268398,173.327440342,175.843419317,247.796938712,254.385301922,258.773754168,282.921451358,283.739294701,
L23Trans_C2	9	255.341970334,343.795022583,
L23Trans_C2	10	85.8330009508,250.005573507,
L23Trans_C2	11	9.78974180387,254.688442409,
L23Trans_C2	12	3.5621852406,72.3922863391,229.292920201,253.748464689,
L23Trans_C2	13	256.448653232,257.789003623,301.221994712,
L23Trans_C2	14	1.86915819055,253.306775561,287.108417451,306.351104017,
L23Trans_C2	15	153.942453467,186.012719435,
L23Trans_C2	16	43.6752265625,60.6533220216,254.589064047,342.414355006,
L23Trans_C2	17	183.244768021,259.367975536,333.194064604,
L23Trans_C2	18	240.572146836,246.952153426,324.603851509,
L23Trans_C2	19	7.87736983206,255.422933735,281.226646553,283.303850441,
L23Trans_C2	20	170.353203432,249.98577639,253.441069017,258.182654505,337.11023121,
L23Trans_C2	21	2.27240099769,253.284856669,258.099638255,
L23Trans_C2	22	79.361317976,311.107275424,
L23Trans_C2	23	48.5560552767,145.512764091,145.556334953,178.441982827,311.533921079,
L23Trans_C2	24	102.383198987,224.392298126,
L23Trans_C2	25	134.413407862,149.326655396,
L23Trans_C2	26	46.2949452977,46.7344597798,
L23Trans_C2	27	257.262926537,
L23Trans_C2	28	252.902502214,253.055113857,276.896001241,339.311476539,
L23Trans_C2	29	253.928804255,265.832052677,327.132169178,
L23Trans_C2	30	71.3708554461,177.95607279,226.799620116,
L23Trans_C2	31	26.0668697981,139.09792072,254.543033395,258.484365517,
L23Trans_C2	32	158.409253372,313.725109592,
L23Trans_C2	33	253.271890613,
L23Trans_C2	34	74.4914584276,120.069767633,307.807219689,333.913927721,
L23Trans_C2	35	13.3095512836,23.8865923876,239.043324693,253.503494367,257.661844206,
L23Trans_C2	36	312.227657307,
L23Trans_C2	37	53.1296109661,78.3447676492,116.691448539,253.405546751,258.118449041,276.079780984,
L23Trans_C2	38	11.9539100985,253.296428165,280.688038991,
L23Trans_C2	40	61.7463540453,101.976766921,130.543545849,335.991696271,
L23Trans_C2	41	257.325727364,288.366932928,336.960807677,
L23Trans_C2	42	93.0400452544,135.138604598,230.069347092,258.608367707,273.067627993,279.985714588,334.403106484,
L23Trans_C2	43	60.4504538202,88.8532877091,91.1949033877,246.101036397,253.929031076,256.385740837,257.484283483,336.523520432,
L23Trans_C2	44	83.7083410339,107.477378055,159.435621017,
L23Trans_C2	45	176.402430356,212.973063337,217.298563149,253.640359665,256.600542843,286.959124599,
L23Trans_C2	46	247.363419789,253.820061758,
L23Trans_C2	47	263.888144071,
L23Trans_C2	48	7.55561002963,253.252974766,
L23Trans_C2	49	106.557991822,127.610242385,136.334884018,151.9490519,153.576460431,197.523100186,222.290288668,226.307933361,289.746618421,296.033933734,
L23Trans_C2	50	25.1824675664,197.550910833,246.129815389,253.540298667,
L23Trans_C2	51	51.7787304404,
L23Trans_C2	52	80.9651646163,140.32788056,172.339815605,217.90100787,
L23Trans_C2	53	337.537697713,
L23Trans_C2	55	4.05307174883,61.2478142084,191.607454521,
L23Trans_C2	56	239.54315174,268.493745788,331.649765561,
L23Trans_C2	57	235.370717166,
L23Trans_C2	59	104.278364996,159.73935869,254.438817981,258.347883924,265.784261298,
L23Trans_C3	0	94.4720794352,105.56415131,
L23Trans_C3	1	184.765125441,261.475151954,294.359304791,
L23Trans_D1	0	209.781992467,229.85219673,252.58481289,339.41246765,
L23Trans_D2	0	121.429276483,158.548173747,313.032947597,
L23Trans_D2	1	40.5524557639,246.346655033,251.226066953,264.209388563,
L23Trans_D2	2	117.021849863,251.303841516,266.421375217,333.874110237,
L23Trans_D2	3	126.504885298,157.957034314,333.478581798,334.336944375,
L23Trans_D2	4	245.775764464,
L23Trans_D2	5	203.765523491,214.221739338,
L23Trans_D2	6	23.703335412,206.529868651,226.50941409,249.621960902,
L23Trans_D2	7	269.571544892,312.040781158,
L23Trans_D2	8	125.818978695,165.400147031,236.144598128,265.567998069,276.054440418,276.54892591,308.992447461,
L2_Alpha	17	139.008691258,
L2_B1	9	95.7602634409,
L2_B1	18	2.24113814295,
L2_B1	20	271.218213448,
L2_B1	22	279.64728805,
L2_B1	27	39.2041416431,
L2_B1	29	222.95836937,241.316315144,
L2_B1	37	100.850103749,
L2_B1	41	270.194170771,
L2_B1	42	90.3817224752,
L2_B1	44	260.106878626,
L2_B1	53	185.642672137,
L2_B1	62	15.2182210275,
L2_B2	21	62.486468464,
L2_B2	29	278.221184661,
L2_B2	30	264.438195909,
L2_B2	31	188.1789653,
L2_B2	32	20.2027470486,286.091247572,
L2_B2	34	72.6176124995,270.854704651,
L2_B2	35	337.653388708,
L2_B2	37	60.4632650426,
L2_B2	49	287.017180355,
L2_B2	54	342.590434099,
L2_B2	58	21.0868740515,192.163893526,
L2_B2	66	111.281463804,
L2_B2	72	57.7833786184,
L2_B2	79	329.603858593,
L2_B2	85	57.6344757752,
L2_B2	97	106.711338226,
L2_B2	101	119.243582582,
L2_B2	114	72.1627818402,100.797367194,
L2_B2	118	83.5925100612,133.657882677,
L2_B2	125	36.3408674306,
L2_B2	126	199.01860641,
L2_B2	128	297.581721663,
L2_B2	129	271.35033514,
L2_B2	134	264.774446869,
L2_B2	136	230.433685997,252.790886829,
L2_B2	137	269.304864801,
L2_B2	138	159.912301823,329.569711711,
L2_B2	146	234.951055564,
L2_B2	153	335.121069435,
L2_B2	163	80.4902983281,
L2_B2	185	146.869176554,
L2_B2	203	249.395492685,
L2_B2	205	325.86128586,
L2_B2	207	163.046551294,220.173454761,
L2_B2	227	65.0631483487,
L2_B2	239	55.1108757857,166.504024205,
L2_B2	251	154.168407639,248.612301606,
L2_B2	257	135.776078151,243.835679843,
L2_B2	260	57.3554741188,
L2_B2	268	52.8848406568,
L2_B2	274	15.4135309454,290.074985407,
L2_B2	277	50.6480290768,233.765772077,
L2_B3	1	257.331464551,
L2_B3	4	235.487006027,
L2_B3	9	231.478371243,
L2_B3	33	6.25558120419,
L2_B3	34	343.107193046,
L2_B3	36	339.075977747,
L2_B3	39	90.0438195871,
L2_B3	44	9.38872840198,
L2_B3	50	269.202587124,
L2_B3	60	36.7638413781,
L2_B3	65	191.6160863,
L2_B3	68	251.270165363,
L2_B3	75	218.955200393,
L2_B3	85	270.591975559,
L2_B3	89	276.002054403,
L2_B3	111	52.2789532517,
L2_B3	114	36.1918717789,
L2_B3	115	98.5391158278,
L2_B3	119	334.144040121,
L2_B3	141	224.767056894,
L2_B3	145	202.621005534,
L2_B3	148	334.812666417,
L2_B3	151	137.401906382,
L2_B4	0	208.745212024,
L2_B4	10	127.89127095,
L2_B4	15	228.237617506,
L2_B4	16	177.109104476,
L2_B4	20	203.019331809,
L2_B4	23	201.807250464,
L2_Beta	9	5.12898724094,
L2_Beta	20	307.886793756,
L2_Beta	25	326.878223533,
L2_Beta	31	214.434442098,
L2_Beta	41	138.271091761,
L2_Beta	51	230.527337061,
L2_Beta	54	2.10135719964,
L2_Beta	64	253.400955406,307.778168344,
L2_Beta	70	341.521000168,
L2_C1	4	182.173508298,
L2_C1	5	236.523911087,
L2_C1	7	101.827827327,260.221498941,
L2_C1	8	180.707367104,
L2_C1	20	291.870450798,
L2_C1	25	255.095700285,
L2_C1	29	30.8187821879,
L2_C1	37	344.200312462,
L2_C1	52	50.2890651466,
L2_C1	54	261.01481702,
L2_C1	55	14.6068804363,
L2_C1	66	104.705445862,
L2_C1	69	256.08758485,
L2_C1	72	29.3427609672,
L2_C1	74	99.6843669844,
L2_C1	88	104.99044769,
L2_C1	93	261.259707646,
L2_C1	95	13.505547571,
L2_C1	104	31.9560398118,
L2_C1	108	144.716458395,
L2_C1	118	327.310289184,
L2_C1	128	318.099135051,
L2_C1	133	25.278251854,
L2_C1	134	280.830024968,
L2_C1	136	24.1181199149,
L2_C1	137	311.554464324,
L2_C1	139	264.344966923,
L2_C1	143	333.693896507,
L2_C1	147	234.049086737,
L2_C1	152	105.580938542,
L2_C1	169	158.084894162,
L2_C1	172	266.200262491,
L2_C1	188	30.6386052777,
L2_C1	192	234.124117122,
L2_C1	193	255.268944001,
L2_C1	219	89.3770884336,
L2_C1	238	312.921969464,
L2_C1	240	204.97524221,
L2_C1	249	307.417132385,
L2_C1	250	274.598984081,
L2_C1	253	22.5818895416,184.970593465,
L2_C1	256	229.455389336,
L2_C1	257	198.671400958,
L2_C1	258	307.356470112,
L2_C1	263	164.634313864,
L2_C1	269	254.685244753,
L2_C1	271	153.293017065,
L2_C1	276	9.52862429243,153.330966868,
L2_C1	282	184.58269383,
L2_C1	283	14.8740653019,261.364848527,
L2_C1	291	63.4143178531,
L2_C1	295	15.8978706515,
L2_C2	1	129.097433459,131.503991933,
L2_C2	12	151.623105601,
L2_C2	14	302.873609293,
L2_C2	18	23.3977455955,
L2_C2	22	281.923558569,
L2_C2	24	321.50413329,
L2_C2	39	308.235604383,
L2_C2	42	68.7009344269,
L2_C2	44	157.319151627,
L2_C2	49	48.1873630342,
L2_C2	50	222.460653073,253.696957118,
L2_C2	57	258.06960016,
L2_C2	60	288.537244012,
L2_C2	79	40.182401114,
L2_C2	87	120.195264766,
L2_C2	95	278.941621553,
L2_C2	104	6.30570685075,
L2_C2	114	88.9648674682,
L2_C2	116	287.455733152,
L2_C2	124	156.575539323,
L2_C2	127	279.214640922,
L2_C2	132	309.635784882,
L2_C2	138	114.729757948,148.173519272,
L2_C2	142	65.5885967187,
L2_C2	149	42.9416949182,
L2_C2	152	197.444924949,
L2_C2	154	43.1710683079,
L2_C2	157	239.593992458,
L2_C2	159	220.214798134,
L2_C2	164	197.745191341,
L2_C2	168	32.3838621172,
L2_C2	170	101.898936732,
L2_C2	172	50.7681519181,
L2_C2	181	36.1350403406,249.370144266,
L2_C2	185	199.022285519,
L2_C2	192	87.1794218921,
L2_C2	193	109.712135388,
L2_C2	198	146.61329603,160.701052035,
L2_C2	212	319.043868966,
L2_C2	216	335.242684554,
L2_C2	222	33.3172211116,222.317658981,
L2_C2	224	189.415955392,
L2_C2	228	239.664398969,
L2_C2	236	220.127270726,
L2_C2	243	113.333544393,
L2_C2	257	112.634205298,
L2_C2	264	92.5308023568,
L2_C2	267	310.718533727,
L2_C2	272	147.588782086,
L2_C2	273	176.275197265,
L2_C2	276	195.959983997,
L2_C2	277	276.866825543,
L2_C2	280	35.308067206,
L2_C2	288	259.607078385,
L2_C2	292	148.188063074,
L2_C2	296	152.751904061,
L2_C2	298	249.943695805,
L2_C2	315	118.956384764,288.447595781,
L2_C2	317	108.977986837,
L2_C2	318	266.741905365,
L2_C2	331	160.29073869,
L2_C2	343	274.280838247,282.67766179,
L2_C2	363	81.2529471263,
L2_C2	372	96.6514717832,
L2_C2	383	217.906862267,
L2_C2	408	212.647525537,242.674074255,
L2_C2	413	196.903017312,
L2_C2	415	335.82613322,
L2_C2	422	122.317413858,
L2_C2	427	91.8800953401,
L2_C2	428	187.377733019,
L2_C2	441	305.148344845,
L2_C2	447	193.272010355,
L2_C2	451	261.381421646,
L2_C2	461	87.9378386958,
L2_C2	470	70.2804333115,
L2_C2	477	232.099589193,288.670156823,
L2_C2	479	216.922287909,
L2_C2	484	4.57991911478,
L2_C2	499	254.938459217,
L2_C2	505	300.544964193,
L2_C2	513	85.2032355378,
L2_C2	537	249.115380398,
L2_C2	543	189.402792189,
L2_C2	549	81.2615009141,
L2_C2	550	49.0616432366,
L2_C2	555	266.383433631,
L2_C2	557	342.073192521,
L2_C2	562	319.637277864,
L2_C2	572	50.0322571039,
L2_C2	580	236.674972473,
L2_C2	585	341.167191875,
L2_C2	590	263.0995339,
L2_C2	592	235.428290178,
L2_C2	593	261.344614902,
L2_C2	600	111.470525401,
L2_C2	603	212.993952453,
L2_C2	615	80.0129033037,
L2_C2	640	12.0180663254,258.052672679,
L2_C2	645	263.016054525,
L2_C2	661	90.7591431835,
L2_C2	663	131.279760148,
L2_C2	666	24.9023243314,
L2_C2	674	221.058686672,
L2_C2	680	89.4557869272,
L2_C2	693	72.2510522321,
L2_C2	694	65.1025155084,
L2_C2	700	262.781520236,
L2_C2	710	41.5738368037,
L2_C2	714	168.303181106,
L2_C2	720	52.0993497323,
L2_C2	722	184.033157599,
L2_C2	724	98.7324371218,283.222686211,288.367718138,
L2_C2	733	47.0451182152,
L2_C2	735	102.011157872,
L2_C2	736	150.739973791,
L2_C2	742	329.341456942,
L2_C2	747	222.676856055,
L2_C2	759	243.516632888,
L2_C2	770	288.411542338,344.938569874,
L2_C2	778	224.348327564,
L2_C2	781	287.906874367,332.34007451,
L2_C2	791	231.425415781,
L2_C2	802	264.638476187,
L2_C2	803	282.240123859,
L2_C2	814	50.8797598258,
L2_C2	831	80.3171945249,251.973262104,
L2_C2	836	70.310666907,
L2_C2	837	52.1372894497,
L2_C2	856	271.130100845,
L2_C2	864	283.3418966,
L2_C2	883	219.81119791,
L2_C2	884	238.677596297,
L2_C2	886	304.308571228,
L2_C2	889	300.869092231,
L2_C2	893	239.272120278,
L2_C2	895	220.668325551,
L2_C2	901	190.083360424,
L2_C2	912	30.8188623274,
L2_C2	914	259.230928447,
L2_C2	925	148.508190572,
L2_C2	929	118.255163225,
L2_C2	933	137.61096639,
L2_C2	942	166.995533749,
L2_C2	946	250.425097028,
L2_C2	952	153.939125157,293.181628983,
L2_C2	954	121.57443326,
L2_C2	962	340.881983997,
L2_C2	984	19.6839281125,245.274801013,
L2_C2	990	293.921378922,
L2_C2	995	270.924872288,
L2_C2	997	255.877798498,
L2_C2	1016	198.852267546,
L2_C2	1019	333.733310992,
L2_C2	1022	173.876050213,
L2_C2	1028	295.956314683,
L2_C2	1061	331.495503779,
L2_C2	1067	227.766549727,
L2_C2	1068	255.673383584,
L2_C2	1080	319.964161702,
L2_C2	1082	305.936148858,
L2_C2	1083	259.21386332,
L2_C2	1084	171.81696851,
L2_C2	1087	94.9394324328,
L2_C2	1091	328.118126873,
L2_C2	1092	246.29437383,
L2_C2	1098	343.175444949,
L2_C2	1105	255.981309235,
L2_C2	1106	117.765211531,
L2_C2	1118	23.6086998281,
L2_C2	1120	326.851131002,
L2_C2	1123	47.5229400056,
L2_C2	1127	112.894532235,
L2_C2	1130	180.759105841,
L2_C2	1132	37.7925926047,232.546524419,
L2_C2	1141	247.408158246,
L2_C2	1147	245.800536035,
L2_C2	1155	166.177166283,
L2_C2	1156	139.675714207,
L2_C2	1158	61.4390201024,
L2_C2	1160	49.7065798715,
L2_C2	1163	306.602043372,
L2_C2	1167	290.93100245,
L2_C2	1180	329.310400094,
L2_C2	1181	97.8985474335,
L2_C2	1183	287.088711226,342.324482497,
L2_C3	14	289.53953011,
L2_C3	20	109.811481145,
L2_C3	37	35.7068394379,
L2_C3	63	282.903726181,
L2_C3	69	220.588772045,
L2_C3	77	326.771874101,
L2_C3	86	327.943684352,
L2_C3	87	52.0029787789,
L2_C3	92	335.073236776,
L2_C3	102	326.373480694,
L2_C3	108	30.664742163,
L2_C3	118	141.082345474,
L2_C3	121	170.624151672,
L2_C3	124	40.763973998,
L2_C3	129	250.946433794,
L2_C3	131	73.5355568541,
L2_C3	138	302.130545689,
L2_C3	143	199.08866831,
L2_C3	157	88.5931064197,
L2_C3	169	30.7114455156,
L2_C3	171	169.350242139,
L2_C3	192	260.581171106,
L2_C3	196	256.860321514,
L2_C3	198	303.443094586,
L2_C3	200	320.191544254,
L2_C3	203	340.074682147,
L2_C3	205	247.583881404,
L2_C3	210	305.332069666,
L2_C3	213	162.618701307,
L2_C3	226	180.313534345,
L2_C3	230	212.830332398,
L2_C3	232	182.238924733,
L2_C3	241	52.4075447869,
L2_C3	242	123.825510779,202.611267959,
L2_C3	272	178.664030376,
L2_C3	282	66.425029622,
L2_C3	291	171.798804868,
L2_C3	294	207.588990716,
L2_C3	296	86.0294849942,
L2_C3	297	107.572923757,
L2_C4	6	79.0674043157,
L2_C4	14	14.8800917454,
L2_D1	5	321.24212363,
L2_D1	15	151.130851431,
L2_D1	19	153.090500624,
L2_D1	23	180.4456202,
L2_D1	28	246.494466263,
L2_D1	30	76.8254903586,
L2_D1	35	111.681974736,338.174562919,
L2_D1	36	191.857090681,
L2_D1	38	0.370052485059,
L2_D1	41	276.245090742,
L2_D1	42	275.698152027,301.429409673,
L2_D1	50	245.993709865,
L2_D1	88	319.053292436,
L2_D1	89	253.166810752,
L2_D2	5	144.632868228,
L2_D2	9	178.607914308,
L2_D2	12	99.0508535181,
L2_D2	15	269.866277051,
L2_D2	21	311.465777742,
L2_D2	24	73.7091428365,
L2_D2	28	343.272371687,
L2_D2	31	103.704750428,
L2_D2	33	344.965380933,
L2_D2	36	297.17320485,
L2_D2	45	124.281361751,
L2_D2	47	211.918837833,
L2_D2	55	176.548733517,
L2_D2	72	135.595039943,
L2_D2	78	176.242158305,
L2_D2	94	123.956936895,
L2_D2	98	297.936702146,
L2_D2	104	130.873489374,
L2_D2	126	112.064365897,
L2_D2	131	145.408063667,
L2_D2	132	204.2305843,
L2_D2	135	105.020620998,
L2_D2	137	42.297270116,225.910404644,
L2_D2	139	298.138759979,
L2_D2	140	328.350928818,
L2_D2	142	168.36226285,
L2_D2	147	25.4666315749,
L2_D2	152	192.572237524,
L2_D2	176	135.823864931,
L2_D2	178	297.862727521,
L2_D2	180	271.420307129,
L2_D2	186	80.0659969657,
L2_D2	191	10.9849453962,
L2_D2	193	305.674728581,
L2_D2	203	33.2453352406,
L2_D2	207	253.618239196,
L2_D2	223	1.72602105752,64.5678960111,
L2_D2	229	243.961892985,
L2_D2	233	206.757096617,
L2_D2	235	5.78952188792,
L2_D2	254	66.7063831017,
L2_D2	261	290.138124346,
L2_D2	264	298.333511446,
L2_D2	269	92.4976244044,
L2_D2	280	299.791813807,
L2_D2	287	271.280797321,
L2_D2	289	28.8201673664,
L2_D2	291	257.366946476,
L2_D2	292	279.619333489,
L2_D2	298	132.340379414,
L2_D2	304	10.0300178528,
L2_D2	310	137.011198411,
L2_D2	314	250.650665008,
L2_D3	1	324.141194365,
L2_D3	7	1.24446524626,
L2_D3	8	237.692272448,
L2_D3	9	133.157902422,
L2_D3	20	147.434380877,
L2_D3	21	252.753647351,
L2_D3	35	216.750098359,
L2_D3	37	257.825662648,
L2_D3	41	297.116143284,
L2_D3	43	267.08725534,
L2_D3	52	254.259298856,
L2_D3	53	115.227475217,
L2_D3	55	81.2102887242,
L2_D4	9	29.3109756636,
L2_D4	10	331.252128716,
L2_D4	35	334.967321531,
L2_D4	39	284.630929371,
L2_D4	42	13.7467499756,134.615412173,
L2_D4	52	106.469189271,
L2_D4	62	166.845843004,
L2_D4	64	123.20463616,
L2_E1	1	95.2923524747,
L2_E1	3	165.854317229,
L2_E1	5	220.080522636,
L2_E1	9	118.33049915,
L2_E1	12	80.0717337684,
L2_E1	13	221.757337409,
L2_E1	15	190.290499925,
L2_Gamma	3	140.960027462,
L2_Gamma	4	20.8473456076,
L2_Gamma	5	258.890307828,
L2_Gamma	11	144.675455571,
L2_Gamma	14	176.476458848,
L2_Gamma	17	170.234171615,
L2_Gamma	28	70.1958755526,185.788001599,
L2_Gamma	40	179.201225682,
L2_Gamma	44	66.8022794241,255.994155643,
L2_Gamma	46	176.35477941,
L34_A1	1	24.6742206925,
L34_A1	15	135.1499005,
L34_A1	17	126.932619863,
L34_A2	16	333.953013045,
L34_A2	22	45.6015082782,249.880062078,
L34_A2	26	333.506673453,
L34_A2	28	252.315748998,
L34_A4	1	207.844392558,
L34_A4	4	13.4081269687,
L34_Alpha	25	239.396962541,
L34_Alpha	42	85.2892058915,
L34_Alpha	55	12.1231031934,170.824475298,
L34_Alpha	67	306.553785603,
L34_Alpha	69	101.112761607,
L34_Alpha	70	39.7713145618,271.42870153,
L34_Alpha	71	81.4202127231,
L34_Alpha	96	341.836389541,
L34_Alpha	97	292.324549758,
L34_B1	6	255.687496668,
L34_B1	37	145.995657215,
L34_B1	41	116.312631295,
L34_B1	45	226.890962247,
L34_B1	50	199.377844013,
L34_B1	61	307.638265126,
L34_B1	62	56.123364027,
L34_B1	127	115.422402869,
L34_B1	146	15.5563212313,
L34_B1	149	87.1896244325,
L34_B1	153	245.12158295,
L34_B1	154	181.480302868,
L34_B1	158	84.3368638342,
L34_B1	160	192.654386924,
L34_B1	175	80.2497062809,
L34_B1	188	159.386205893,
L34_B1	194	97.5736806553,
L34_B1	223	45.0827921798,
L34_B2	2	273.570891319,
L34_B2	15	135.406218385,
L34_B2	19	121.697546931,
L34_B2	21	33.5713631052,
L34_B2	43	231.558423289,
L34_B2	44	189.66680568,
L34_B2	75	230.830587448,
L34_B2	76	315.461011895,
L34_B2	78	114.658378807,
L34_B2	108	85.8636040639,
L34_B2	118	91.2703648121,
L34_B2	119	46.029233243,
L34_B2	123	333.506673453,
L34_B2	146	303.643249795,
L34_B2	200	97.0774250911,291.465146675,
L34_B2	207	280.020530112,
L34_B2	220	141.208780009,
L34_B2	225	114.653981244,
L34_B2	227	107.462673739,
L34_B2	244	241.68704236,
L34_B2	250	51.5938147249,
L34_B2	253	193.301016118,
L34_B2	256	259.570177007,
L34_B2	261	146.803890675,342.251022262,
L34_B2	272	319.386485616,
L34_B2	279	184.828743757,
L34_B2	285	140.997535185,
L34_B2	299	76.3936374882,
L34_B2	308	150.256009627,
L34_B2	316	221.629389582,
L34_B2	317	1.00565577033,
L34_B2	319	155.503923764,
L34_B2	328	277.755905542,
L34_B2	329	157.933141902,
L34_B2	357	172.56277483,
L34_B2	360	51.2013581466,
L34_B2	367	96.487163127,
L34_B2	389	283.304088586,
L34_B2	391	240.298034274,
L34_B2	398	34.7284156914,
L34_B2	426	27.3657064008,
L34_B2	429	165.955028925,
L34_B2	431	80.8624138959,
L34_B3	43	337.013275057,
L34_B3	46	44.8625811949,
L34_B3	49	270.5211137,
L34_B3	62	137.182132742,
L34_B3	80	30.6789949504,
L34_B3	115	243.853363475,
L34_B3	118	39.0681022287,
L34_B3	157	147.505128302,
L34_B3	169	286.408485432,
L34_B3	175	78.4847274701,
L34_B3	179	343.23798329,
L34_B4	2	140.012033258,172.804593299,
L34_B4	11	19.6817403569,
L34_B4	38	262.743083084,
L34_B4	48	148.135372457,
L34_B4	50	250.477556156,
L34_B4	54	43.1340064438,
L34_Beta	1	255.342846152,
L34_Beta	8	47.7098619382,
L34_Beta	14	145.443961469,
L34_Beta	23	147.454359995,
L34_Beta	25	87.244249506,
L34_Beta	29	64.4762240503,
L34_C1	8	97.3269279359,
L34_C1	9	252.901393099,
L34_C1	10	279.430392906,
L34_C1	16	45.170063763,
L34_C1	18	269.495000037,
L34_C1	21	208.96635881,
L34_C1	23	261.674117711,
L34_C1	24	128.692522993,
L34_C1	28	33.983804023,
L34_C1	31	110.73439578,
L34_C1	32	133.355540395,
L34_C1	48	215.799251354,
L34_C1	55	71.6371133529,
L34_C1	60	251.930316694,
L34_C1	62	293.887911034,
L34_C1	78	32.2941865207,
L34_C1	80	135.344997439,252.639849628,
L34_C1	88	168.834048211,
L34_C1	92	29.2655884502,
L34_C1	97	311.680200225,
L34_C1	116	284.782699442,
L34_C1	127	149.921003758,
L34_C1	138	225.455474485,
L34_C1	139	13.5256276904,
L34_C1	140	11.925094522,
L34_C1	162	280.607610428,
L34_C1	167	106.174553909,
L34_C1	179	98.8291840783,
L34_C1	180	128.985304982,
L34_C1	188	287.644888875,
L34_C1	197	74.2005651431,
L34_C1	226	106.391535449,
L34_C1	231	254.662568555,
L34_C1	241	94.1586149375,
L34_C1	254	157.597195612,
L34_C1	255	287.385716708,
L34_C1	264	202.595331302,
L34_C1	270	189.474758293,344.093372682,
L34_C1	271	31.9642491364,
L34_C1	275	293.631339286,
L34_C1	279	247.994935417,
L34_C1	280	333.201766656,
L34_C1	281	220.467945188,
L34_C1	284	263.390732794,
L34_C1	326	52.4095933898,344.438788615,
L34_C1	327	315.338472296,
L34_C1	335	45.319663301,
L34_C1	362	339.488489562,
L34_C1	371	49.0464237613,
L34_C1	378	165.084543057,
L34_C1	387	324.015759192,
L34_C1	388	252.004876623,
L34_C1	390	296.272430813,
L34_C1	393	220.956713277,
L34_C2	7	287.534021181,
L34_C2	10	106.709724128,
L34_C2	13	17.1574759195,
L34_C2	16	247.448119676,
L34_C2	21	232.702572744,
L34_C2	33	290.178812809,
L34_C2	38	73.2913243197,
L34_C2	43	136.428355429,
L34_C2	51	268.612051193,
L34_C2	53	77.0971957488,
L34_C2	55	259.691872705,
L34_C2	56	265.792738305,
L34_C2	58	193.272571496,
L34_C2	68	88.8427907898,
L34_C2	70	287.268389671,
L34_C2	73	64.1032189074,
L34_C2	76	12.0900271898,
L34_C2	80	258.373959453,
L34_C2	81	260.982394976,
L34_C2	82	271.321250094,
L34_C2	90	294.942266926,
L34_C2	105	282.081183908,
L34_C2	106	132.446572731,
L34_C2	113	290.951437199,
L34_C2	114	258.487747666,
L34_C2	120	258.353318877,
L34_C2	128	90.4717819021,
L34_C2	134	268.029204226,
L34_C2	152	259.418030342,
L34_C2	164	283.338634334,
L34_C2	168	268.986090463,
L34_C2	176	258.750235636,
L34_C2	181	7.25913269458,
L34_C2	188	20.4801761557,
L34_C2	198	196.67184958,
L34_C2	201	227.324424848,
L34_C2	211	286.712266503,
L34_C2	220	173.448709222,
